,TV_show,review_title,review_content,review_helpful,review_rating,review_date
2221,Space: 1999, You don't feel at home in deep space.,"The first science fiction work I ever saw was Space:1999, and i was six. Italian Tv had co-produced the stuff so it was aired around 6pm, not a very appropriate slot to broadcast scenes of people burned alive by their commander's lasergun... I probably had nightmares about it, but  missing a single episode was out of the question. I got to see some first season episodes some twenty years later and I appreciated the show even more. I don't recall much of the second season apart Maya and Tony, so let me concentrate on the first one.<br/><br/>The electronic soundtrack and the opening credits (a kind of ""Pulp Fiction"" style guitar alternated with an orchestral version of the same theme) were very original, as it was the look of the Eagles: they are solid transport spacecrafts  but at the same time one can see their pilots from the outside, so that Eagles seem vulnerable... well, they are, most of the time. Base Alpha is a large, well lit and comfortable place (some stylish seventies furniture, too) which is home and prison at the same time.<br/><br/>Anyway the most peculiar aspect is the atmosphere in Moonbase Alpha: The crew is shocked for what happened to them, unprepared to deal with the future, they don't agree with each other, they make mistakes, they often prefer not to show much emotion. No ""Space as the last frontier"" rhetoric, here. Space is cold and mistakes are lethal. That increases the realism even if 1999 is well past. Action progresses like a slowly unfolding bad dream.<br/><br/>Don't believe people complaining about bad acting. They just expect things that Space:1999 wasn't going to offer. The actors performed well. For example, Commander Koenig (the symbolism in the name is evident) is waiting for the ""black sun"" to swallow the base, he's talking with Prof. Bergman. He's about to break into tears but manages to restrain himself so that his eyes show only a little trace of what he's feeling underneath: A very good performance from Martin Landau, nearly impossible to find in better rated SF series/movies.",69 out of 79 found this helpful.,,20 January 2004
2222,Space: 1999, One of those shows that gets better with time.,"OK, after reading a few posts, I had to include one as well. I too was a charter watcher of space 1999, back when the 20th century was but just 3/4 through. I was excited because the Moonbase Alpha was obviously inspired by the Moonbase in 2001: A Space Odyssey. Of course Space 1999 was no 2001, so my expectations were met with disappointment. Early in the first Season my dad came in while ""Dragon's Domain"" was airing. We both frowned when the tentacled monster came in, seemed every bit as childish as one of those ""Lost in Space"" episodes with a monster on the prowl, and my dad asked to change the channel, arguing that that show could have been made by any idiot! As much as I hated agreeing with with him I felt the same way, and changed the channel to a nature program. Neither one of us were aware that episode was directed by Charles Crichton (who died in 1999) the man behind the British classic ""The Lavender Hill Mob"" in 1951 and later ""A Fish called Wanda"" in 1987! <br/><br/>I continued to watch this show and few weeks later my dad plopped down on the couch for ""The Black Sun"". This time we were both deeply moved with the same awe and wonder of Kubrick's 2001. To me this type of stuff is science fiction at it's best (Everything Disney's ""The Black Hole"" should have been). Space 1999 was a mixed bag for me; some of the shows like the one where they became prehistoric cavemen, really sucked, while others were highly imaginative. Several episodes later my dad sat in on another viewing and after awhile, exclaimed that ""it's a much more beautifully made show than that one by Desilu!"" (referring to ""Star Trek"").<br/><br/>Space 1999 came out at a time when television was in an interesting era. 1975 yielded a record worst season; the most embarrassing new TV shows to premier and disappear in a single season. Many dreadful sitcoms including one set in a prison (On the Rocks) clearly revealed the desperate state of affairs the entertainment industry was in at the time. Meanwhile an offbeat show featuring never-before-imagined live comedy sketches premiered one late Saturday night and television would never be the same again! <br/><br/>Space 1999 was another attempt to give the audiences something new and I'm glad it lasted as long as it did. Shortly after it's American premier, Barbra Bain appeared on ""The Tonight Show"" and explained to Johnny Carson why this series was syndicated for broadcast on local channels rather than network television. Producer Gerry Anderson had offered it to the networks who guaranteed only 13 air dates with more to follow...........if the Nielsen ratings were high enough. With 26 episodes already in the can, the only package Gerry would consider was a full season, which the networks balked at. So the big budget show ended up on KHJ channel 9 here in Los Angeles, and after a full season, lasted another round. Some new changes included women in skirts instead the the pantsuits And lovely transmute alien Catherine Schell added some eye candy to the show. Also more humorous overtones were introduced.<br/><br/>Some of these episodes remain with me today, including one where they retrieve an early unmanned Earth spacecraft with the help of a scientist who had engineered the propulsion system; the notorious Quella drive, which was responsible for massive destruction and loss of life including aliens which dispatched scouts to follow and exact revenge upon the planet of origin (Earth).<br/><br/>Really powerful stuff this show could sometimes be! Like Saturday Night Live, and ""Mary Hartman, Mary Hartman (another syndicated series that came a couple months later which creator Norman Lear said ""The show the networks couldn't handle""), Space 1999 was part of a golden era when television was experimenting with new ideas. SNL live took the crown for television and a couple years later ""Star Wars"" got it for the silver screen, redefining to most what science fiction should be (in that case a western!) But Space 1999 aimed much higher IMHO, seeking out what science fiction can be! <br/><br/>Prior to this show I was a sometimes watcher a previous Gerry Anderson show: ""U.F.O."" and I really liked his feature ""Journey to the Far Side of the Sun"" It's too bad creatively in science fiction today is in itself a science.............of just how much money the dam thing is going to make!!!!!!!!!!!!!!",26 out of 28 found this helpful.,,18 November 2007
2223,Space: 1999, A life-long fan,"Very interesting to read many of the comments regarding the show. The best way to summarize is that either you ""get"" what Space: 1999 is all about or you don't.<br/><br/>Year One (Series One) was sci-fi fantasy of the highest order and was an incredible blend of mood, music, amazing sets, props and model work along with fantastic, even metaphysical/mystical stories that didn't merely take you there but actually PUT you in the action amongst the wonder and horror that the Alphans were facing. Admittedly, this is much heavier fare than what most tv viewers are looking for... simple, escapist, campy sci-fi this was definitely not. Year Two took that approach and while it had some successful moments (I'd say 1/2 of the 24 shows are fairly good, the other rather sub-par) it is pretty much a different and almost unrelated show and I leave that for others to comment on.<br/><br/>Up until that time, the only tv sci-fi/fantasy shows that had been so daring in their approach to tackle stories and situations that could be so dire for the characters involved were The Twilight Zone and the original Outer Limits. However, those shows involved a rotating set of stories with new actors and actresses. Thus, each episode presented a fresh set of characters and circumstances with a different set of problems and history to learn but without the psychological guilt and weight that resulted from the mistakes of previous episodes.<br/><br/>This of course made 1999 unique outside of perhaps MASH and All in the Family where viewers would continually recall tragedies or failures from previous episodes that would hang like a cloud over all future  episodes giving the show itself a darker more pessimistic outlook. However, those shows relied on heavy doses of comedy to lighten the mood, something that 1999 rarely ever had.<br/><br/>Yes, Year One of 1999 is rather heavy viewing but in spite of this in 1975, as a 10 year old, I became an instant and life-long fan of the show while watching premiere of the first episode Breakaway. The 23 episodes that were to follow were a magnificent journey into the unknown that has never been replicated by any other tv show I have seen before or since. The show is certainly not perfect as one becomes quickly familiar with many faux-paus such as certain sets not corresponding with the model work but the show has aged remarkably well and the dvd's, with their generally excellent picture quality, reveal a quality of production nearing that of full-feature movies.<br/><br/>
And complaints about poor science don't diminish its impact. I've always taken the mind-set approach of imagine if this could happen... the kind of leap of faith that we do with accepting all the abilities of Superman. Thus, if the moon was blasted from earth orbit and transported into another part of our universe where our known laws of science and physics don't always apply then these are the stories of what could happen to these men and women of Alpha and that we don't always learn the answer of what really happened or why.<br/><br/>I find this a better, even more realistic approach than that of so many Trek episodes where they technobabble the viewer to death every episode coming up with unbelievable solutions to every problem under the sun in a matter of hours every episode. Even in today's world we often don't know exactly what happened such as the exact reason why the latest shuttle burned up in re-entry... we have a good idea but will likely never know the complete answer.<br/><br/>Thus, for me Year One is like having 24 mini-movies and when one looks past its flaws you see a show that was unbelievably brave in its presentation. I find the acting to be reserved but quite intense at the same time... definitely not wooden. Also, the show abounds in caring character moments but they are very subtle such as a touch of the arm or holding of a hand, slap on the back or a subtle glance and smile. And significantly, it showed some of the most shocking scenes of any tv show in history such as the trapped Commissioner at the end of Earthbound, the laser-fried Alphan in Force of Life, the unfortunate scientist who lost his immortality in Death's Other Dominion or the life-sucking tentacle monster in Dragon's Domain.<br/><br/>
Nearly every episode has an ""always remember that"" moment and that ultimately is the legacy of Space: 1999. It was incredibly memorable and set new standards for what could be achieved and if many deem that that it failed at least it had the guts to try.<br/><br/>On that note I say to the uninitiated ""GIVE THE SHOW A TRY!"" If you approach it with an open mind and enjoy it for what it is instead of what it isn't you'll probably be pleasantly surprised. Often there is a great deal more going on under the surface that you don't always pick up on until repeated viewings and the show really starts to hit its stride after the first ten episodes or so.<br/><br/>Some of my favourites are: Dragon's Domain Voyager's Return The Testament of Arkadia Black Sun Earthbound Mission of the Darians Another Time, Another Place Breakaway The Last Sunset End of Eternity War Games The Troubled Spirit The Infernal Machine",86 out of 101 found this helpful.,10.0,27 August 2003
2224,Space: 1999, Memories..............,"When I think of Space 1999 I think of South Side Elem School, Schwinn Sting-Ray 5 Speed Bikes, My dad's Navy Blue 1974 Oldsmobile Cutlass Supreme &amp; my parents big 25in cabniet model Zenith TV.  When this show was on the air it was the hottest thing to hit TV since the original Star Trek. I remember all the toys, the big plastic EAGLES and the walkie talkie communicators and battery powered laser guns. Catherine Schell as MAYA still holds the  Sexiest Alien girl ever Trophy in my opinion. I was very sad to learn from this site that Tony Anholt passed away of a brain tumor in July 2002. To this day I am at a loss as to why this series had such a short life. I suspect production costs in the UK sank it.  To any of the former cast &amp; crew who may read this, Martin, Barbara, Nick, Catherine, &amp; so many others thanks so much for the memories and for an outstanding job. I own all the DVDs now and show it to friend's kids every now and then and they LOVE IT !",50 out of 58 found this helpful.,,18 May 2003
2225,Space: 1999, My childhood SF hero,"A long time has passed since I last time saw my favourite SciFi programme. Still, with no disrespect, it is the best SciFi I have ever seen. Special effects is not the only thing that makes a SciFi (as well as any other sort of movies) attractive, good and memorable. It is a good script, fine cast and the atmosphere of the time when it has been broadcast. In case of the Space 1999, there is also a strong context of reality. Compared with the other similar programmes and movies, the Space 1999 deals with familiar objects (like Moon), provides usually the imaginable situations. All these make people watching the show more capable to identify themselves with characters and situations. Certainly, the Space 1999 had caught me in front of my TV every Saturday night. Very happy to find the programme on DVD!",25 out of 28 found this helpful.,9.0,27 April 2006
2226,Space: 1999, Best Sci-Fi series ever (1st season),"I have been a huge fan of Space:1999 since I was about 5 years old (yes, really) But whereas at that age it was mostly the special effects, and the Eagles that grabbed my attention, as  time went by; I started to realize that most of the first season episodes were imbued with a metaphysical element that had totally escaped me before. I think this is by far the most well-conceived science-fiction series ever, and that the cast was not only diverse and representative but also acted very well. In some important ways Space; 1999 (having caught me at a most impressionable age) helped shape many of my thoughts on the future of humanity - and on the relevancy of Science-Fiction to our increasingly globalized culture - an absolute novelty back in 1975. My last words on this wonderful series: Please don't miss it!",66 out of 80 found this helpful.,9.0,9 December 1999
2227,Space: 1999, Loved it and still do!,"I saw the show when I was a teenager and loved it instantly. And I still do, as I observed when I saw it again more than 20 years later. Sure, the environment and the tricks are looking a little cheap today, so what. Every show is aging. There isn't much action as in Star Trek, which at one point only seemed to discover planets with beautiful but strange women. Much of the action is between the characters, how to deal with fear,their situation and the loneliness... Love it or hate it, the show had something special. Till today I saved a huge crush on Martin Landau as an actor, I watch everything, even his weakest movies. And I saved a huge crush on Captain Alan Carter as a character of the show, I'd love to be an Eagle-Pilot! Forget that it's a 70s show and enjoy it.",15 out of 17 found this helpful.,8.0,8 April 2007
2228,Space: 1999, Groundbreaking science fiction series that was in a league within itself. Commemorating Space:1999 on its 40th anniversary,"On commemorating the 40th anniversary of this show this was at its time science fiction television of the highest order and it was an incredible blend of spectacular special effects,amazing sets along with some of the most fantastic,even metaphysical/mystical stories that put you in with the action amongst the wonders and horrors the Alphas were facing in the far reaches of outer space. The short-lived award winning science fiction series ""SPACE:1999"" was created and produced by Gerry and Sylvia Anderson who also served as executive producers of the series. The series was the last production by the partnership of Gerry and Sylvia Anderson and when it premiered in 1975 was the most expensive science fiction series produced for British television at the time it was made at a cost of $300,000 per episode. The first season was co-produced by the British television company ITC Productions and the Italian production company RAI Productions. The second season was produced only by ITC Productions. Before this series was made the partnership of Gerry and Sylvia Anderson were known for their children's action-adventure programs including ""Fireball XL-5"", ""Stingray"", ""Thunderbirds!"",and ""Captain Scarlet and the Mysterons"",and for there live-action produced shows that included the science-fiction drama ""UFO"",and their only live- action espionage/crime-drama series ""The Protectors"". ""SPACE:1999"" was originally pitched in the United States to all three major television networks(ABC,NBC,&amp; CBS) with NBC expressing interest in the series as a mid-season replacement. As a result,all three major television networks rejected the offer. The series ended up in the United States shown in first-run national syndication for two seasons producing 48 episodes in color from September 4,1975 until November 12,1977. Out of the 48 episodes that this series produced, a total of 24 episodes were made from September 4,1975 until February 12,1976. Season 2 also produced 24 episodes in it's final season airing from September 4,1976 until November 12,1977. Gerry and Sylvia Anderson were executive producers throughout it's entire run. Former ""Star Trek"" producer Fred Freiburger was the producer for all of Season 2 and for all 24 episodes in it's final season.<br/><br/>The British produced series starred Martin Landau and Barbara Bain(of ""Mission:Impossible"" fame),and Canadian actor Barry Morse(of Quinn Martin's ""The Fugitive"") along with co-stars Nick Tate and Zienia Merton. Throughout the series entire run only actors Martin Landau and Barbara Bain along with Nick Tate and Zienia Merton remained with the exception of Barry Morse who appeared in all 24 episodes of Season 1. In the series second and final season actor Barry Morse was replaced by Catherine Schell. Also added to the cast for Season 2 were actors Tony Anholt, John Hug, and Jeffrey Kissoon. ""SPACE:1999"" drew a great deal of visual inspiration and technical expertise from Stanley Kubrick's 1968 theatrical film ""2001: A Space Odyssey"" along with the show's special effects director Brian Johnson who had previously worked on the ""Thunderbirds!"" television series and on Kubrick's theatrical film. <br/><br/>To basically get the idea of what ""SPACE:1999"" was about requires heavy viewing in spite of this was out of the ordinary when it came out in 1975. Season 1 of the series is highly recommended and I would highly recommend seeing the pilot episode ""Breakaway"" which sets the tone for what was to come. The original 24 episodes from Season 1 that were to follow were into a magnificent journey into the unknown reaches of space that gave viewers a retrospective that no other television series of this period has seen before or since. It was Britian's answer to ""Star Trek"" and ""Lost In Space"". An grand astounding achievement when it came out during the mid-1970's. The other episodes that stood out from Season 1 of the series were ""A Matter of Life and Death"", ""Dragon's Domain"", ""End of Eternity"", ""Earthbound"", ""The Testament of Arkadia"", ""The Last Sunset"", ""Mission of the Darians"", ""Space Brain"", and ""The Alpha Child"" just to name a few. The second and final season of the series also had some good episodes ranging from the two-part ""The Bringers of Wonder"", to other Season 2 episodes that followed included ""Dorzak"", ""The Journey to Where"", ""The Immunity Syndrome"", ""The Metamorph"", ""The Seed of Destruction"", ""The Dorcons"",and ""The AB Chrysalis"" and even ""The Rules of Luton"" were just a few of the good episodes in its second and final season. The rest of the episodes from Season 2 did not hold their own as the series basically stoop to the level of a Saturday Morning cartoon show. The guest stars ranged from some of the best British actors in the business ranging from Peter Cushing, Christopher Lee, Joan Collins, Sarah Douglas, Jeremy Kemp and Peter Bowles. When it was canceled in the fall of 1977 the series continued in syndicated repeats for some United States network affilate stations(where it was shown on late nights and weekends) until March of 1978.",10 out of 11 found this helpful.,9.0,18 April 2016
2229,Space: 1999, 2001 A Space Odyssey: The TV Series!,"What a prophetic show. Although it sorta missed the mark on 1999 being the year the moon blows out, it did predict that teeny bikinis &amp; bellbottoms would come back in style.<br/><br/>This is probably the most conservative scifi show that ever made it to prime time. By ""conservative"" I mean ""realistic"". There aren't a lot of 3-headed aliens, space wars &amp; planet-deafening laser guns like we may see in other scifi shows of the time. Instead, we get a much more realistic (yet every bit as dramatic) portrayal of the near future.<br/><br/>In the 40s, 50s and 60s, scifi was synonymous with campy cheese. Then in 1969, Stanley Kubrick hit us with the masterpiece ""2001"" whose minimalistic, sterile &amp; psychological approach made us suddenly take the future seriously.<br/><br/>Here we have a TV series that followed Kubrick's lead admirably. Visuals are very 2001-ish: bright white, somewhat cold and clinical. Themes are equally provocative, touching on mindbending concepts of physics (like the Unified Field Theory, summarized as ""Everything is everything else"") and momentary glimpses into theology &amp; the question of whether there is a greater intelligence guiding us. Like ""2001"", therein lies the power of this show. It touches on the most unanswerable questions of existence, presenting certain possibilities without being too sure about itself.<br/><br/>By not-knowing, it makes everything seem plausible. The characters aren't a bunch of hotshots who always save the day with the right answers. Rather, they often make catastrophic mistakes as they stumble through uncharted territory with no control over their situation. It's a very humble approach to scifi.<br/><br/>The star, Martin Landau said it best in a recent interview: ""I like the idea of (the moon) going off into space and not being able to control the trajectory. Star Trek is years in the future; they can run around and do what they want. But the moon has 300 people onboard, and we can't procreate, we can just support ... and we can't steer this thing. We're not emotionally and/or technologically able to do that if we wanted to ... It's an accident and we're not ready for it.""<br/><br/>Again, going back to 2001 (which, if you haven't guessed, is one of my fave movies), it establishes the same Kubrickian philosophy that we are stumbling through space, awkwardly trying to find our footing, making mistakes but trying to learn and evolve while surviving. Isn't that that the whole point of life?<br/><br/>Enough pseudo-philosophy. This show is just plain freaking cool. Created by miniature-model-experts Gerry &amp; Syliva Anderson, the spaceships, moonbase and moon scenery are extremely impressive. Sure, there may be a cheesy 70s effect here or there, but for the most part everything is convincing enough to maintain your suspension of disbelief. Music is really cool, too, and I'm not just talking about the awesome 1st season themesong. For example, the episode ""Dragon's Domain"" is notable for its use of the haunting classical piece Albinoni's Adagio in G minor (used also in the 1976 scifi masterpiece ""Rollerball"").<br/><br/>Be forewarned, when Space:1999 switched from season 1 to season 2, there were some major changes. Overall it became much less cerebral, much more action-oriented (that's a nice way of saying ""cheesy""). While most die-hard fans cling to season 1 as the definitive Space:1999, I think season 2 had some really cool episodes too. But I think it's best to start with season 1. If your time is limited, check out the episodes ""Breakaway"", ""Black Sun"", ""Earthbound"", ""The Infernal Machine"". And if you want a really trippy Dali-esque surreal experience, try ""The Missing Link"".<br/><br/>Love it or hate it, you'll have to agree it's like no other scifi TV series you've ever seen!",15 out of 18 found this helpful.,9.0,23 August 2012
2230,Space: 1999, The greatest thing on tv.... when you were eight years old....,"I have intensely fond memories of this show.  I always seemed to associate it with some of the best memories of my childhood, although sometimes I wonder if those memories were so good because I had a show I was so fond of to relate to in my memory.<br/><br/>As such, my expectations of this show were abnormally high.  Years later, when I finally got my hands on the box sets of both series, I was destined to be.... disappointed?  Not really.  After all those years I'd come to understand that nothing my child's mind had interpreted as ""great"" was ever going to meet the standards of my adult point of view.<br/><br/>As with everyone who has commented on this show, it is almost impossible to watch S99 as a combined 48 episode tv show.  The differences between the seasons are far too great.  Season 1 is marvellously primal and epic in its intentions, earnest in its realisation and grim and depressing in its reflection.  It was also class ham, far more 1960's than were most shows made in 1974.  The characters were all a pretty grim lot, but after 24 episodes you start to warm to them, feeling for their predicament.  The individual episodes really stood out, especially Dragon's Domain, The Infernal Machine, Black Sun, Force of Life, The Last Sunset, Earthbound, Mission of the Darians, The Last Enemy, Space Brain and End of Eternity. Season 2 was a necessitated shift away from this grimness, because without it there wouldn't have been a season 2, for better or worse.  It doesn't have the same epic feel or the sense that things are quite as desperate for the crew of Moonbase Alpha, and carries with it a greater sense of character, without the sense of depth.  It was too far in the other direction, in my opinion, which was why we didn't see a season 3.  The producers just never managed to settle the show down into something that would both be dramatic and acceptable to the casual viewer.<br/><br/>But this was the first show I ever followed, in my memory, week after week without fail, and so I love it to bits, even with all of its faults.  If made today, I wouldn't be anywhere near as forgiving for those faults. Times have changed, for everyone, I suppose.",36 out of 50 found this helpful.,9.0,31 July 2004
2231,Space: 1999," Unique &amp; beautiful, but not for everyone","I could go on &amp; on about this show, as others have, but I don't need to cover old ground--those of us who saw this show as youngsters when it first came out, well... it was an amazing &amp; hypnotic thing.<br/><br/>If you like ST:TOS, Dr. Who, in general any sci-fi from the 60s or 70s, this will be familiar territory for you, and I think a happy place to visit.<br/><br/>One thing I didn't see mentioned that fascinates me about the show: most of the alien planets &amp; landscapes were *hand painted* by guest abstract artist--and they amaze. When combined with model work far superior to UFO or Thunderbirds, the alien vistas were, for wont of a better word, painterly.<br/><br/>Some of it is campy. The acting is inconsistent. Sometimes the science is bad &amp; there are too many 'psychic' episodes, but I have the entire series and it's one of my favorite possessions.<br/><br/>Slightly related, incredibly obscure reference that won't help anyone: Once a friend of mine met a fellow who was a big Peter Hammill fan, who had never heard the VDGG album 'Still Life' but had just bought it and was carrying it around. When he gleaned this from the gentlemen, he told him, ""My god man, why are you just standing there--go home and listen to that CD!"" If you are a fan of (as these things go) smart, complicated, visually striking vintage SF TV &amp; you haven't seen Space 1999--go and buy it &amp; watch it--you're in for a treat--and there are enough episodes you can spend pretty much 48 hours straight with it before you run out of content... I'm a little envious of you.",13 out of 16 found this helpful.,8.0,24 May 2006
2232,Space: 1999, Moon No Earth,"Fantastic show. If you like sci-fi - watch. The incredible adventures of Commander John Koenig and his crew on a moon station after the moon is thrown out of its orbit around Earth. <br/><br/>After my disappointment with the ""new"" Lost in Space I thought about some good old sci-fi shows I liked and sometimes like to rewatch. Space: 1999 is one of the good old oldies (was aired from 1975 to 1977). <br/><br/>Great actors, great stories, great adventures with all the unforgettable characters like Alan Carter, Prof. Victor Bergman and Dr. Helena Russell.<br/><br/>And boy, for those times the special effects were excellent, well nowadays they are of course completely outdated ""schrott"" but somehow for nostalgic reasons reborn excellent again ;)",5 out of 5 found this helpful.,8.0,14 April 2018
2233,Space: 1999, Loved it as a kid,"I'm giving it 5 stars for nostalgia. I watched it during it's original run in the 70's. It was a big deal for my brothers and I. It doesn't hold up very well. The memory cheats sometimes. You remember things better than they were. With Space:1999 it committed grand larceny. The science is horrible. The moon is somehow traveling faster than light. In the episode Dragon's Domain, Dr. Russell informs us that they are currently BETWEEN GALAXIES. Did the writer confuse solar systems with galaxies? That would be very bad. I don't think the writer did. That is also very bad. Season two is better. In the second season our heroes discovered colors other than white and beige. They also have a big screen which they call the big screen. I'm currently watching it (and enjoying it) for what it is. Fun. It's not Star Trek. It's not even Star Trek the Animated Series. It's Space: $19.99",7 out of 8 found this helpful.,5.0,2 September 2019
2234,Space: 1999, A Series Of Great Bits Rather Than Great Episodes,"A five-star opening episode, Barbara Bain, Barry Morse, Bill Fraser, some striking eagle miniature effects, some haunting year one Barry Gray music, some in-your-face action music in year two, disaster plot lines in year one, monsters in year two, The Beta Cloud...this series is not too bad at all. Granted, I can think of about ten sci-fic TV shows I like more than Space 1999, but then, I can think of about 100 sci-fic shows that are less pleasing.<br/><br/>Here are some highlights of the series...<br/><br/>EPISODE ONE: BREAKAWAY: This was the only episode that was a total winner from the first frame to the last frame. Shades of Star Trek: The Motion Picture with a new commander taking over things, shades of a disaster movie, shades of 1960s Lost In Space, tiny moments of Australia with Alan Carter getting a few short bits, but best of all, the Barry Gray score is so hauntingly good you will shake your head wondering why current sci-fic is missing such good music. Best episode of the series.<br/><br/>EPISODE TWO: MATTER OF LIFE AND DEATH: A small drop in quality is present even in these early stages. This episode has a highly touching scene where the music steals the scene. Barbara Bain glares out of a moonbase window at a distant planet, the commander walks up to her, note the music playing here...a simply outstanding work of art!<br/><br/>BLACK SUN: Good, Barry Morse is fine, don't know about the ending???<br/><br/>COLLISION COURSE: This plays like a disaster movie and for that reason it is well worth a look. Some great moments here.<br/><br/>WAR GAMES: The teaser and act one are outstanding but you can have the rest! Great battle scenes in space filmed with great music playing over it.<br/><br/>SPACE BRAIN: It begins so well, it ends so well, but forget about act one, act two, act three! Someone let the washing machine go for too long and this also happened in Land Of The Giants episode Brainwash. Great music and disaster...again!<br/><br/>YEAR TWO OPENER: THE METAMORPH: What a start! What a teaser! I was at the edge of my seat in the 1970s! However, after a shocked Bill Fraser (new cast member) struggles to fly his eagle away from a strange ball in space, the problems start as early as act one. But the action music and drama of the teaser make The Metamorph well worth a look. Also, you must hang around for the end, Landau gets a great closing line...his best line of the series in fact. THE MARK OF ARCHANON: Attention Australian fans! Alan Carter lets out a few Aussie terms and ideas that make this one a Down Under treat! SEEDS OF DESTRUCTION: Landau goes nuts, which bring back memories of 1960s Voyage to the Bottom of the Sea when the leads went nuts in Voyage year three/year four.<br/><br/>THE BETA CLOUD: This episode is reviewed by me in detail on this site...the second best episode of the whole series! SPACE WARP: Great space warp start, great monster, great eagle action. A MATTER OF BALANCE: Quality outdoor filming, nice to see Bill Fraser again, but... THE BRINGERS OF WONDER PART ONE: Out-of-control Landau in out-of-control eagle in teaser. THE SEANCE SPECTRE: Dust planet eagle effects coated with action music. DORZAK: ""Is being Australian important?"" asks an alien. ""It is to me"" responds Alan Carter.",18 out of 25 found this helpful.,,26 June 2007
2235,Space: 1999, A Classic Sci- Fi Series,"The bottom line for me is that I enjoyed ""Space:1999""  It's interesting reading the reviews here ranging from condemnation to adulation.  Any movie or TV series will inspire as many opinions as there are viewers.<br/><br/>
I thought that the series was well thought-out and the premise was sound. The crew of Moonbase Alpha had to face many perils and surprises after the moon has been knocked out of its orbit by mis-calculated nuclear explosions and wanders through the reaches of space.  I thought the special effects, the acting, and the scripts added up to a great sci-fi series.  Unlike some other reviewers I do not believe it was a knock-off of ""Star Trek.""  No, ""Space:1999"" was oriiginal and many episodes had plots with subtleties and deeper meanings.<br/><br/>Of the characters, I especially liked the brave Alan Carter (Nick Tate) and Dr. Victor Bergman (Barry Morse), the scientist and philosopher.  Some other reviewers have criticized Martin Landau, but he did a faithful job of playing Commander Koenig, a very reserved and serious man who carried the responsibility for the entire colony.  I think Mr. Landau is an excellent actor, but he has been typecast to playing characters with a very serious personality, and sometimes the villians.  You couldn't possibly like James Mason's henchman in ""North by Northwest"" for example.<br/><br/>
Several shows stand out in my memory.  In one episode, a superior civilization sends thousands of small cylindrical devices to the Moon which suddenly gush out air.  The Moon has an atmosphere and gravity just like Earth, and the Alphans rejoice in the opportunity to enjoy a land like their long-lost home.  Like all good things, however, it is a double-edged sword. With atmosphere comes weather including storms.  Their Eagles encounter trouble flying and they soon are reminded of the effects of weather on radio signals.  After the Moon has passed out of the range in which the Eagle spacecraft could reach the donor planet, the cylinders suddenly inhale their air back in and blast off from the again-sterile Moon.   A message from the ""generous"" planet reveals that they feared the violence of Earthlings and created a diversion until the Moon had passed.<br/><br/>What about the second season?  In 1976 I happened to be attending the ""August Party"" at the University of Maryland, an annual Star Trek convention organized solely by the fans.  By coincidence they managed to get Nick Tate to appear.  Mr. Tate was very well received, and the fans enjoyed seeing the advance copy of the second season opener.  Maya (Maria Schell) added another dimension to ""Space:1999.""  Her ability to change into any other animal life form came in handy, and it pre-dated the short-lived ""Manimal"" series.  And Ms. Schell is an excellent actress.<br/><br/>Reading all these comments in IMDB has renewed my interest in this show. Overall, ""Space 1999"" is a GREAT show!!!!",16 out of 22 found this helpful.,10.0,6 May 2001
2236,Space: 1999, Exciting Adventures For Moonbase Alpha,"I personally think that Space:1999 was equal to Star Trek in my opinion. The two shows may have been different but they were both exciting in their own ways.<br/><br/>Of course, Space:1999 was different to Star Trek. The crew of Moonbase Alpha were reluctant explorers and it was a very pessimistic show but it always featured entertaining stories and crazy aliens and if anybody is going to criticize it for being wacky then they would need to criticize Star Trek as well.<br/><br/>Martin Landau is an underrated actor who played the moody Commander Koenig. He was my favourite character in the show and he was joined by talent such as Barbara Bain, Barry Morse, Nick Tate, Zienie Morton, Tony Anholt and Catherine Schell.<br/><br/>Season 1 was very exciting. There were some dark stories in it as well. My personal favourite was the unnerving ""End of Eternity"" where the great Peter Bowles plays a mysterious and immortal killer on board Moonbase Alpha. This story-like other stories-featured Moonbase Alpha in a seemingly hopeless predicament and it was a great episode.<br/><br/>Season 2 was very different. Several characters had disappeared without explanation (a crime committed by countless TV shows) and new characters had mysteriously appeared (maybe Moonbase Alpha had been keeping people in suspended animation to save on food and drink)but the stories were even better than season 1.<br/><br/>All in all, Space:1999 comes highly recommended. And I did quite like the theme tune from season 1.",15 out of 21 found this helpful.,,1 June 2002
