,TV_show,review_title,review_content,review_helpful,review_rating,review_date
1627,Teachers, Funny show!,"Our television guide described this show as a British version of Ally McBeal, with the big difference that the setting isn't a fancy lawyers office but a rundown school. And that's the thing that is so great about this show; it doesn't glamorize anything. Its Protagonist, 26- year old Simon, is a shallow minded antihero, selfish to the core. He's using people to fulfill his own desperate needs, trying to avoid every responsibility if something goes wrong. Then there is Susan, his emotional female buddy, trying to be strict and decisive but with the tendency to have a turbulent inner life. Add Brian and Kurt, two teachers that behave as a pair of 13-year olds, to the mix and you have a very funny show. I also adored the at the surface ice cold Jenny Page. She has that kind of cool and distant beauty that some women have. I truly believe that a woman like her can make a man like Simon mad.<br/><br/>This is how I want to see a comedy show; realistic, filled with dark humor and, most importantly, having a good balance between seriousness and wackiness. You start to loved its flawed yet charismatic characters.",7 out of 8 found this helpful.,9.0,4 July 2007
1628,Teachers, Loved the first two series,"This show is so refreshing and good. First two seasons were terrific, the rest not so much. This happens with a lot of shows when they change the main cast - it just feels like a different show. They've written out characters and gave us unsatisfactory explanations (in some cases no explanation at all) for their absence. I've seen only a few episodes from series 3 and 4 so this review is focused on the first two series.<br/><br/>Simon and Susan were great characters. I could easily identify with them 'cause I work in school and I share some of Simon's attitudes towards students and my colleagues often come to me with their problems - that makes me feel overwhelmed at times, just like Susan.<br/><br/>The relationship between colleagues is warm and close. I like the fact that they could talk about a lot of topics, including silly conversations. They hang out after work, get involved in pranks and some of them are flatmates. The only character I didn't like from the beginning was Jenny, but eventually she warmed up to me. It's a shame that the main cast wasn't there 'till the end, but at least we got two excellent series with them. It's a fun watch, I guess that the young teachers will like it a lot.",4 out of 4 found this helpful.,7.0,15 November 2014
1629,Teachers, Teachers- a work of genius,"I first saw teachers when i was unable to sleep one night, and i was watching random programmes on the box. The character of Simon, played by Andrew Lincoln had me hooked straight away. Here was a character who was entirely believable, and who's situation was also recognisable as commonplace. I have followed the show ever since, and purchased the DVD box-sets. Series One was good in its own right but was perhaps more useful in creating and explaining the characters before the masterful series two, which is possibly my favourite series of any TV show ever, despite Simon's decision to go travelling. However, i have to say that the effect of his departure was what kept the show fresh for series three. Getting rid of Simon made it necessary to remove Susan, and create a new double act in Matt and Lindsay. It also served the purpose of allowing the other characters to develop, turning it from a one-man-show into a series with several strong characters, and thus while Simon's departure is a shame, it is also the only way to keep the series fresh. However, by the time the fourth series came around, all the strong characters were gone- Simon, Jenny, Matt, and the Brian-Kurt double-act. The new characters lacked focus, and the attempt to bring Bob into the group as an equal-footing teacher was frankly risible. I think the programme-makers know this as well, which explains why series 1,2, and 3 are available as a single box-set and 4 is only available separately. However, Series 1,2 and 3 combine to make possibly the best British comedy series since Blackadder.",5 out of 6 found this helpful.,,15 November 2005
1630,Teachers, Sorry I've got to disagree (SPOILERS AHEAD),"I loved the first series, it had wit and energy and was just terrific. As soon as I saw the first episode of the second series I could see where the programme was going and knew that it was not going to be as good.<br/><br/>It introduced little stories focussing on each character which didn't work because most of them involved the characters acting in a way that just doesn't seem possible; the sensible and level headed Susan (played by the terrific Raquel Cassidy) going all gooey and pathetic over the incredibly dull and annoying JP (Shaun Evans is an awful awful actor), Brian hiccupping, the others trying to convince him he's gay.<br/><br/>Alas the best pupils from the first series have left and no decent characters have come in to fill their shoes which takes away a source of much of the amusement from the first series. <br/><br/>Worst of all, was the ridiculous way Simon was written out of the series, it was as though Andrew Lincoln saw sense and decided to abandon a sinking ship and gave the writers as much notice as his character gave the headmistress.<br/><br/>The humour and cleverness of the script just disappeared and the programme is now just a caricature of the first series. It is probably too conscious of the fact that viewers have their own favourite characters because it ensures that those remaining at the end have all had at least one shag so everyone watching will be happy...<br/><br/>Alas, there will be a third series, if it begins with JP's murder then there's still hope for this programme.",9 out of 14 found this helpful.,,22 October 2002
1631,Teachers, Fantastic new comedy-drama.,"When I sat down to watch this show I did it with low expectations as (although I hate to admit it) British series of recent years have not been up to scratch. Instead I have enjoyed watching American series such as 'The West Wing', 'Ally McBeal' and 'ER'. However I was pleasantly surprised by 'Teachers'. As well as being incredibly funny, this show is realistic.<br/><br/>It shows the everyday life of a twenty -something secondary school teacher, Simon, who everyone would love as their teacher as he doesn't seem to want to grow up. We see how he copes with teaching his rowdy class and how he gets on with his workmates. There's Jenny, the teacher who has a reputation for being a bit of a dragon and shows obvious contempt for Simon, which he returns equally (although he has a secret crush on her). There's his two slobby mates who are also teachers and there's his friend Susan who is the head of year and who he consults for advice on his personal life. He also has an on-off relationship with policewoman Maggie (who smokes pot when she's off duty). In my opinion it's unmissable.",5 out of 7 found this helpful.,,19 April 2001
1632,Teachers, Wonderful for first series,"The first couple of series of Teachers are wonderful. The third is so-so.<br/><br/>The fourth is dire, and I'm honestly surprised the cast agreed to many of the story lines.<br/><br/>Many other reviewers have commented on character changes being problematic in the later series. The loss of lead characters is a problem, but it's not the real reason that Series 4 is an unmitigated horror. Let's detail why:<br/><br/>1. Three new characters are introduced. The first is a ""hot guy"" to effectively replace Andrew Lincoln/James Lance. His character works okay, or would have done if they tried to establish more chemistry with established characters (as with Lindsay/Matt in Series 3). The other two characters are mystifyingly awful in how they are written. One (the ""hypochondriac"") is simply never funny. The other should be on TVTropes as the ultimate ""token"" hire. The poor actor is literally given no personality at all and nothing interesting to work with. Even straight men (in the comedy usage of the term) are supposed to be funny.<br/><br/>2. The themes and story lines are puerile, gross-out and frequently offensive, without being funny. In the earlier series the joke was having puerile characters in adult situations (teaching). In the last series, the situations are puerile. I feel particularly sorry for Vicky Hall (Lindsay) having to act the ""fat episode"". As for the ""Ping"" storyline, words simply fail. Little Britain handled the concept of a mail order bride more amusingly and more sensitively than this.<br/><br/>Teachers is definitely worth a watch. The final series is definitely worth a skip. It's amazing to realise that it was written by pretty much the same team of writers: what were they thinking?",2 out of 2 found this helpful.,8.0,13 March 2017
1633,Teachers, A refreshing view on school life from a teacher's perspective,"Contrary to other theme-based shows, such as hospitals (E.R., Scrubs more importantly), hotels (Jamie Foxx Show) and crime scenes (CSI + spin-offs), ""Teachers"" is situated mostly in and around an fictional school and gives us a realistic view on how school life is from the eye of a teacher. While this element might be a bit overdone at some points (it is unlikely that all teachers go to the pub, every night, with their colleagues - not to mention the excessive smoking by all staff members), it does not raise doubts about the reliability of how situations are coped with. If we compare this to far from the truth patient-doctor relationships in Scrubs, miraculous survivals in E.R. and questionable research methods in Crime Scene Investigation, the impression is accurate at least.<br/><br/>Themes in this show vary from teacher-student problems, (the lack of) a sex and/or love life, school events, alcohol, smoking, relationships with colleagues (even cheating with them), maturity and the choice of be(com)ing a teacher. Simon for example, constantly struggles whether he has made the right decision to be a teacher, whereas Matt definitely seems to be having trouble with being faithful and Kurt and Brian have relationship issues -- most relations are purely sexual and usually end up in a catastrophe and are therefor even rumored to have a homosexual relationship.<br/><br/>The teachers are portrayed as very normal human beings, something that a student may forget at that age, or not even think of. But we're all humans after all - teachers cope with sometimes even the same problems as their students; including hangovers and love. You might even say that teachers are not as adult and grown-up as they should be theoretically. From an educational aspect only, it looks as if they are all quite in the wrong business. Though this changes through the course of the episodes, where the actual teaching seems to be educationally correct.<br/><br/>The balance between humor and serious issues seems to be fair and quite random. This is not the sort of show I would stay home for, but definitely to watch when I bump into it. The jokes are mostly unpredictable, while some others lean on clichés and easy puns, for instance; the mispronunciation of 'Mr. Dong' instead of 'Mr. Chong', after the school principle has been looking below Bob's belt and then directs herself at Mr. Chong, an Asian man who is presumably visiting or inspecting the school that day.<br/><br/>The changing of the cast in every season may be frustrating at times, but on the other hand is a realistic view on how things happen at a school. After all, teachers tend to get fired, get promoted, or (take a) leave. Every cast member has their own personality, with the problems that come along with it, including divorce, cheating on your partner, obesity, homosexuality, height, problems with several body features (it is for instance suggested that the size of Kurt's penis is below average) and so on. They might not be all be very detailed, but they give one the feeling you can relate to (at least one of) the teachers.<br/><br/>A definitive plus and highly recommended.",3 out of 5 found this helpful.,8.0,26 April 2008
1634,Teachers, Sex in someplace very uncomfortable,"Teachers made a welcome return for a third season this week on channel 4.<br/><br/>I think Andrew Lincoln was wise to take a brake from the starring role this series, as his character had become whiney and his mannerisms beginning to grate.  Although he did direct some this season and returns towards the end.<br/><br/>The first episode was business as usual with the new characters from last season plus a couple of others grown into their roles.  Susan is gone and will be missed as the mentor in the group, but with Simon gone there would have been little for her to do.<br/><br/>The main ingredients remain such as the great humour at the expense of anyone the script sees fit, including some very unfair jokes at the expense of a little fat kid thats going bald, that are hilarious, and the excellent soundtrack (Feeder rock)<br/><br/>Adrian bower handles his new job as lead well, evolving from the confused teacher that thought maybe he could do more that was the butt of so many jokes previously.<br/><br/>All in all the show is still going strong, the storylines, while not earthshattering are still strong and I hope this goes on for a while longer.",4 out of 8 found this helpful.,,8 August 2003
1635,Teachers, I even watch the repeats,"Yes....... I suppose when you watch a show after watching the previous weeks repeat you have to say that you LOVE IT. Brilliant writing and acting. This team of actors look like they've known each other all their working lives, great satirical fun with no cliches. Can't wait for series 3,4,5,6............etc.",5 out of 11 found this helpful.,,21 May 2002
1636,Teachers," Season one the perfect season, then tails off wildly","Season one: 10/10 genuinely the perfect show executed perfectly.<br/><br/>Season 2: 8/10 Still very strong overall. But, the fact is once there is a protagonist you can't just alter the dynamic so radically. Sure in season 1 it had strong ensemble elements, but things needed to keep on that path. Simon then Susan as the second lead should've stayed the primary focus. A genuine wasted opportunity as Simon Casey, what a character. You can really see the making of Andrew Lincoln in this role. And it's a real shame that (I suspect, anyway) that the producers gave up on his character. Once the focus stops being on Simon (as he leaves at the end of season 2) the quality begins nose diving, rapidly.<br/><br/>Season 3. Average. Simon's brief return causes the show to soar once more, albeit very briefly. But his reappearance only underlines that two of the other leads (Jenny and Susan) just disappeared at the end of season 2 without any explanation, or without *any* of the other characters seeming to notice or even mention it. Season 3 is just average over all.<br/><br/>Season 4: Jumping the shark is all that needs to be said. Still enough charming characters that you've long liked, but a real mess.",1 out of 1 found this helpful.,10.0,13 October 2019
1637,Teachers," ""Teachers"" is a great TV program","This one is amazing! Kinde of a parody about the school systems. Funny, very funny. I liked Lindsy and Ben, they had some interesting things to say, though they both were a bit strange. Every single character in this TV program was good, but yet not perfect. promised to keep secrets and did not. maybe that is the reason i liked this TV program - something real - but yet not to real, just real enough to make you like it - and unreal enough to keep you not bored. It also teaches you things - well, it is called ""Teachers"" for a good reason, I mean they maybe did not succeeded in teaching the children on their classes, but they did tough us some lessen. A lesson which I am not going to forget soon. and not only soon - never!",1 out of 1 found this helpful.,10.0,15 March 2006
1638,Teachers, Teachers gets better and better,"David Clayton is WRONG!  I loved series 1 of Teachers, but by the end I did feel a little bit ""Simon""-ed out, and was worried how the show would sustain itself.  I shouldn't have worried - because what we got was an infinitely better Series 2.  Where characters who we'd got to know in relationship to Simon, slowly through Series 1, really came into their own - and facets of their characters that were only touched on were really allowed to flourish.<br/><br/>
I liked the way Andrew Lincoln left the series (not your usual cliched stuff, but nicely underplayed) - I found it moving, but not over-cooked. You were sad to see him go, but knew that the world (and the series) would survive without him.  Contrary to what David said, I got the impression that it had been really well built to.  And it seems much more true to life to me this way.  People do drift in and out of our lives - and whilst the idea is always horrible, it's amazing how the gaps they leave heal up.<br/><br/>
I thought series 2 was better, funnier and more real.  And I thought the pupil stories were better.  The kids seemed smarter, not quite so contrived (like adults imagining kids) - more kid like.  Overall, for me, series 2 is where Teachers really took off.",5 out of 12 found this helpful.,,8 July 2003
1639,Teachers, Not renewed after season 4 ?,"What started out as moderately entertaining slowly declined in to utter drivel with season 4 being ground zero of this show's total collapse.<br/><br/>The show never really recovered after Andrew Lincoln left &amp; as the seasons finished so too the core casts.<br/><br/>This most certainly wasn't a timeless classic ! More a case of you had to be there (at that time).<br/><br/>Channel 4 comedies often suffer the same demise! It's quite amazing this lasted as long as it did !<br/><br/>Notable terrible performances: Vicky Hall, Mathew Horne, Kara Tointon, James Buckley, Amanda Abbington.",0 out of 0 found this helpful.,2.0,7 April 2021
1640,Teachers, Stop After Series 2,"Series 1-2
A great and refreshing series following the lives of a few close-knit teachers. The main characters have great chemistry which keeps the storylines interesting and the arcs progressive. These are supplemented with a decent backdrop of context, setting, and supporting characters, but most of all a brilliant soundtrack that really sets the scene of the early-2000s.<br/><br/>Characters are diverse whilst having a single tie bringing with it a multitude of stories to follow. Whilst not side-splittingly hilarious it is witty and occasionally there are big laughs.<br/><br/>Rating: 8/10<br/><br/>Series 3
Although the general quality of the show lessens, the real downfall is what happens off-screen. The main character leaves a few episodes prior to the end of series 2, but this is fine as the finale follows arcs following the remaining characters, keeping a similar vibe, and weening you off Andrew Lincoln. What isn't fine is then dropping half of the main cast between series without any explanation. Seemingly half of the school's staff either drop dead of move away, and the result is being left with just two of the former main characters and a supporting cast that no-one really cares about.<br/><br/>Matt, the new English teacher, has the personality of a spoon, Penny continues to be annoying without the foil of the previous characters, Lindsay doesn't really do anything wrong but doesn't have a strong enough chemistry with anyone to be a compelling character. Kurt and Brian continue with their juvenile conversations, but it doesn't really come off without others there to call them up on it. Carol is shoehorned with a new circumstance but again with no explanation nor purpose.<br/><br/>The likes of Liz and Bob get a bit more screen time, but they were never anyone's favourites, they added well to the first two series as side characters, on their own they're just boring. And that's the thing, series 3 has no progression, no interest, no actual funny moments really, it's just a bit dull.<br/><br/>Rating: 5/10<br/><br/>Series 4
It gets worse, particularly at the beginning. The only remaining main characters are killed off-screen, which isn't really a spoiler because it isn't part of any story, the actors are just suddenly replaced by graves. This leaves a few dwindling supporting characters fully taking the lead for the series and this being a pathetic continuation of what was originally a good series. New characters are supplemented in with similar traits, but most are dislikeable, bar Matthew Horne's neurotic addition, and Bob becomes a lead role, much to the joy of no one. The latter half of the series is far better than the opening episodes, but still it isn't particularly funny at any point, not engaging to the new storylines. By this time you just feel cheated, the draw to Teachers wasn't the particular school they were in, it was the original cast. This is way off.<br/><br/>Rating: 5/10.",0 out of 0 found this helpful.,7.0,30 January 2021
1641,Teachers," 1st Two Seasons Great, they they brought in that Total To@@er Matt","Brilliant 1st two seasons, then 4 of the Top stars left, then they brought in a nasty wife cheating lowlife called Matt
It used to be funny to watch, clever scripts, but after the stars left the script writers seem to have given up.
But then Simon is back (Andrew Lincoln) but still don't work as Matt is such a C@@@",0 out of 0 found this helpful.,6.0,4 September 2020
1642,Teachers, Brian and Kurt💔,"I love this series, very light hearted and an easy watch. But how can they just kill off Brian, Kurt and Matt like that at the end of series 3? I was heartbroken Brian and Kurt make the show what it is, after this I lost some interest in the series superb up until they mysteriously died in a car crash. I will not accept that as their ending it is way too tragic.",0 out of 0 found this helpful.,7.0,6 January 2020
1643,Teachers, Best TV Program ever! :),"I have watched every episode of teachers, and I think they are great!<br/><br/>It is funny, has a great cast and filled with excellent scenes!<br/><br/>I just hope they make another series, as the first was amazing!",2 out of 7 found this helpful.,,12 May 2001
1644,Teachers, Funniest series on TV!!,"The second series of Teachers has just finished and i am missing it already!! What an excellent series that just got better as time went on, the characters are fantastic,  the acting is high quality and the onscreen camaradarie has to be seen to be believed. Kurt and Brian have to be the funniest double act around!!",1 out of 3 found this helpful.,,15 May 2002
1645,Teachers, Still brilliant!!!,"Often in a drama, the sparkle's gone by the second series but that is definitely not the case! Each episode of Teachers causes deep side-splitting belly laughs and tears to your eyes. Andrew Lincoln's Simon is award-winning worthy, but there will most definitly be arguments when it comes to a favourite character! I recommend this show to anybody with a television.",1 out of 3 found this helpful.,,10 April 2002
1646,Teachers," Best TV since ""spaced""","This show owes a lot to Alley McBeal, not in terms of Drama/Comedy ratio, but in terms of the imagination thats gone into it with loads of weird out of place hallucinations. Funny as hell, and not as bogged down in neurosis as McBeal, and with not a hint of romance in the air.<br/><br/>Great soundtrack too, with at least one cool song per show. 9/10",2 out of 11 found this helpful.,,9 May 2002
1647,Teachers," FUNNY,ROMANTIC,ENGAGING SIMPLY BRILLIANT",Everything about this series is amazin ANDRE LINCOLN is amazing and every person in the series is brilliant.<br/><br/>The class he teaches has students in it with there own story and they also stand out.<br/><br/>11 out of 10,2 out of 13 found this helpful.,,18 April 2001
1648,Manhunt, Very solid dramatisation of a real-life murder investigation,"Manhunt is a dramatisation of the hunt for the real-life murder of Amelie de la Grange on London's Twickenham Green in 2004. If I didn't know that the events which took place in Manhunt were real history, I'd still have been impressed by the production. We've all seen a load of police procedurals before, but I've never seen one that felt so true before, probably because the drama is derived from the memoirs of the detective who led the investigation. The process, then, is surely as close to what really happened, the behaviour of officers and the unfolding of the investigation as true as possible.
The cast did an excellent job of portraying people who felt real, the dialogue didn't come across as being overly affected or dramatised. Yet it gripped me throughout. Martin Clunes, in particular, shone as the down-to-earth, no-nonsense DCI Colin Sutton; a million miles away from his very well known Doc Martin persona. I hope the same level of dramatic tension and immersion in the story is maintained through the other episodes, but hats off to the production team for the first installment in any case.",73 out of 82 found this helpful.,9.0,6 January 2019
1649,Manhunt, Based on true story.,"I love British crime series and this was as good as anyone I've seen. Martin played the lead role and was a fantastic, with the close support roles equally as good. Watched it all in one sitting, three episodes was perfect for telling this story.",32 out of 35 found this helpful.,10.0,18 March 2019
1650,Manhunt," Competent, assured dramatisation, sensitively and accurately handled","STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning<br/><br/>In 2004, the body of a young woman found on Twickenham Common in London was the catalyst for a major, nationwide investigation to find her killer. This true life dramatization depicts the inquiry, led by DCI Colin Sutton (Martin Clunes), who is assigned as the Chief Investigating Officer on what will prove to be the case of his career. His relentless, thorough determination to track down the killer causes him to link the case to two other unsolved murders, which bear striking similarities.<br/><br/>Early into the new year, and we've certainly been treated to a barrage of interesting, original productions on the terrestrial TV channels, including this ITV drama, about the hunt for serial killer Levi Bellfield. Although not produced with any direct consultation with the victim's families, it appears to play out with a convincing degree of accuracy, and sensitivity for the feelings of those affected. It also captures the obligatory 'mood' of the serial killer drama perfectly, creating a bleak, drained backdrop for the events to convey themselves in.<br/><br/>Although he may feel typecast by some in comedies like Doc Martin and Men Behaving Badly, Clunes is perfectly capable of handling more serious, dramatic roles, of which this is ample proof. One of those actors who's always had to prove himself, here he carries the lead role with a fine amount of charisma and depth, as a man whose devotion to his work and achieving a result even comes at the expense of his home life, causing his marriage and relationship with his daughter to suffer, and even pulling out of a family holiday to Italy to be at a family wedding in order to chase up a new lead. It's a telling revelation of the sacrifices some must make to punish the guilty and keep us safe.<br/><br/>Overall, an absorbing and gripping dramatization of the crimes of one of the more recent serial killers, which respectfully never forgets the true to life nature of its subject matter and end up trivialising the crimes in any way. ****",21 out of 23 found this helpful.,9.0,10 January 2019
1651,Manhunt, Martin Clunes is more than just Doc Martin,Most Americans only know Martin Clunes as Doc Martin; if they know him at all. This true life police drama proves he is far more than a comedy actor. This 3-part mini-series is worthy of binge watching.,19 out of 21 found this helpful.,9.0,27 March 2019
1652,Manhunt, Gripping telling of true crime,"They say a story is good if it keeps rolling around in your head when your not watching it. This retelling of a true crime was a gripping and authentic production that had me thinking for days afterward.
I very much appreciated the no nonsense, factual production. No sexy actors in ridiculous outfits, no superfluous car chases or violence on screen. It accurately showed what police work is - the methodical tracking down of evidence until the parts become a whole. It's professional team work, with all the frustration that entails, and it can mean bucking the system. I recall this investigation was one of the first that relied almost entirely on CCTV.
Hollywood could take a few lessons from this series. BBC could as well. Except that BBB does formulaic better than Hollywood. At least on BBC there's a chance the actors will look and dress like normal people. I admit I am a Martin Clunes fan - going back to his pre Doc Martin days.<br/><br/>Anyhow, I felt so sorry for the random victims of the very violent offender and their grief stricken families. But I also felt sorry for the killer's wife and children - who were trapped in a relationship with him, and will forever have their lives haunted by his crimes.",15 out of 17 found this helpful.,10.0,15 March 2019
1653,Manhunt, A sensitive telling of a real life killing.,"This three part dramatisation focuses on recent tragedies, notably the killing of Amelie de la Grange back in 2004. It feels at times like a documentary, as it focuses more so on the telling of the story, the procedures, obstacles and facts of the case, never at any point does it deliver any moments of drama, nor offer up any sensationalism of the crimes. Personally I think it could have been delivered over two episodes, the second part is very padded out, and lacks any true impact. Saying that it's a sensitive telling of a harrowing case. Martin Clunes is fantastic as the unshakeable Colin Sutton, it's good that Sutton had involvement in the telling of the story.<br/><br/>I am so glad that people can make a TV show like this in a way that makes you feel like you've been informed as opposed to cheaply shocked.<br/><br/>Well made drama. 8/10",20 out of 24 found this helpful.,8.0,23 February 2019
1654,Manhunt, CSI it aint.,"Good honest hard work.
Excellent telling of the true life crime in London, every bit as watchable as any of the many ""fictional"" tv cops we have today.<br/><br/>More in this style please.",14 out of 16 found this helpful.,8.0,16 June 2019
1655,Manhunt, The devil and the detail,"A tense and convincing three part dramatisation of the events leading up to the arrest of serial killer Levi Bellfield in 2004. Bellfield, a hulking, aggressive, mood-swinging brute of a guy with a fetish for young girls and a hatred of blondes was eventually caught after his savage murder of a young French girl Amélie De La Grange who had only been in the U.K. for a couple of months, although he'd killed twice before, almost killed another and otherwise had a history of violence. The first major homicide case of a newly appointed DSI Colin Sutton, on whose new book the programmes are based, his old-school, meticulous approach to the evidence seemed to upset his results-driven boss and one or two young Turks in his own team but eventually paid dividends in a life-means-life conviction for the monster murderer.<br/><br/>The series has been justifiably commended for its non-sensationalist approach to its subject matter so that none of the killings are re-enacted, the Bellfield character gets no chance to defend or justify his actions and while there are one or two eureka moments and other tense dramatic situations like when the team await the CPS go-ahead to arrest him and then when they finally raid Bellfield's house, these are played out in a low-key, unspectacular way as befits the seriousness of the subject matter.<br/><br/>I guess we'll never know the dramatic licence taken with the events, such as who's real and did that actually happen but this is usually the case with sensitive true-life situations and it looked to me as if sufficient respect was paid to the parties most affected by Bellfield's actions. In particular we see this with the sympathetic treatment of Amelie's grieving parents especially when they are given the heartbreaking news that better policing after Bellfield's previous attacks might have prevented their daughter's murder.<br/><br/>My main criticism of the series was the usual one I find in these TV dramas, the playing up of the lead detective's family life. I could care less that he wasn't getting on with his profiler wife, missed a family wedding trip to Spain with her or that he forgot his daughter's birthday. It was very obvious without these domestic dramas to see that Colin Sutton was a driven policeman, consumed by the case.<br/><br/>I don't think I've seen Martin Clunes in anything since ""Men Behaving Badly"" even as I'm aware that he appears to be being set up as the new David Jason as he goes into his older age. He was solid in the lead part however and had good support from the rest of the cast, some of them recognisable from other TV dramas of the recent past.<br/><br/>This was an important story, soberly told as it should have been and a good example of how to portray tough subject matter such as this.",22 out of 29 found this helpful.,7.0,10 January 2019
1656,Manhunt, Is the hunt over?,"Part of the reason I liked this three-part series is that I miss those brilliant British detective series such as ""Wallander"", ""Lewis"", ""Vera"", ""Shetland"" and ""DCI Banks"", while not forgetting ""Hinterland"" where Tom Mathias seems even more in need of anti-depressants than Kurt Wallander.<br/><br/>Where did they all go? My TV viewing is diminished without them. I've been waiting for something to take their place.<br/><br/>""Manhunt"" has many of the qualities that made those series so watchable. A difference is that it is based on a real case: the hunt in London for the killer of a young French woman that uncovers something far more.<br/><br/>Like those shows I loved, ""Manhunt"" concentrates more on methodical police procedure than on over-the-top shootouts or squealing tyres. But more significantly, it has depth of character. Martin Clunes as DCI Colin Sutton heads the task force hunting the killer. He is no-nonsense, but nowhere near as abrupt as his Aspergerish character in ""Doc Martin"".<br/><br/>Colin Sutton has a heart, he's a dad; he gets the pain the parents of the victim must be feeling. He demands they be informed face to face that their daughter is dead - not told over the phone as the French police plan to do.<br/><br/>There are other little touches that show his compassion. Here is the key ingredient that makes the best series work. The main character has empathy. No matter how tough the exterior, they can relate to what people are going through - although in his dedication to the job Colin does neglect his family a bit too much.<br/><br/>""Manhunt"" ticks another box. Colin has a colleague who has his back - the buddy if you like. In this case it's Katie Lyons as DS Jo Blunt. She stands up for her boss when other members of the team doubt his methods<br/><br/>The series has an authentic look. Shot on the streets as weary men and women spend hours searching for clues. But it's the relentless combing through miles of CCTV footage and supermarket dockets that finally pays off.<br/><br/>It's a classy effort all round with a low-key background score by Niall Byrne setting an ominous mood.<br/><br/>There is another series coming in 2020. However at three short episodes a season I'm not sure it will totally break the drought.",8 out of 9 found this helpful.,9.0,18 April 2019
1657,Manhunt, Manhunt,"This is a three part dramatisation of the hunt for a notorious serial killer. In three years, Levi Bellfield murdered a 13 year old girl, an Irish teenager, and a French student, all in Greater London. Pared right down and seen through the eyes of one of the senior detectives on the cases, the first episode begins after the murder of Amélie Delagrange, so there is nothing too graphic for viewers of a sensitive disposition.<br/><br/>Bellfield is believed to have attacked many other victims who survived, including Kate Sheedy, who is alluded to herein by a pseudonym. His attack on her was particularly sadistic, because while Amélie was killed by a single blow to the head, she was run over and reversed over by Bellfield in one of his many vehicles. How she survived is anybody's guess. Although Amanda Dowler was his first victim, he was not brought to trial for her murder until years later.
For American viewers, this is realism rather than drama, a social document rather than entertainment. Best to ignore the side plot.",9 out of 11 found this helpful.,7.0,16 March 2019
1658,Manhunt," Poignant, Honest &amp; Thorough English Police Docudrama","Martin Clunes performance was convincing although outside of his more recently usual genre. I believed his portrayal &amp; I have increased respect for his acting talent since viewing this story.<br/><br/>The story itself I found interesting, especially since it reflects true events and, because of that aspect, I felt free to expect &amp; tolerate a bit more of the day-to-day grind which happens behind a working police force. It kept my attention and I viewed all three episodes within the span of 24 hours.<br/><br/>It introduced an aspect of police work which I had not previously considered, that being the stressors of the job not related to fear of being injured or that of dealing with injury &amp; loss of life because of crime, however the impact of the profession on Clune's portrayed daughter was as per usual, cop parent never home enough, and cop parent worries more about family because they know what goes on out there. The program did a good job on the stressors in the second marriage of the detective, but also of the wife, also in a relatively similar field of work and was impacted because of her marriage to him (not just because of being the wife of a cop). It demonstrated how her professional life was impacted as well, and as an analyst, perhaps how the forces behind crime solving can be underappreciated by not only the public, but by the front line cops who deal with the public. It also, sadly, showed that corroboration between this married pair might have enhanced expedience in results, but was impeded by not only the husbands initial singular-minded stance but by the competing district. It also reflected her just concerns about her detective spouse's impact on coworkers which may affect her own job. I enjoyed her portrayal here and had appreciated her in her another genre, also, (the only other thing I remember her from), which I believe I am correct that she played Emma Timmons in the series Larkrise to Candleford, which was originally available here in the States provided to us by PBS. We are limited by what's available here, but her talent leads me to expect she is quite well-known in the UK.<br/><br/>Perhaps others looking toward the excitement of the usual fictional crime drama, which can be built into a script with car chases and such, might find the going a little slow, but as a docudrama with all this going on underneath the actual crime, and the honesty in which this case was portrayed, showing the pimples of a working police department. People do go on holiday, there can be miscommunication with it which can delay outcomes and cost lives, a bungled search, etc. think the story was very well done, and I can do without car chases and bullets flying.. the attic scene showed enough suspense about possible police injury for my taste. This shows only some of the difficulties in police work and how the job affects the lives of those working it, as well as being a good portrayal of the actual story of how this disturbing psychopath interacted with those in his life and how he was cought. It shows how law and order may be interfered with and manipulated by tge press. It demonstrated the stressors &amp; resistance any professional must endure to effect a more responsible job, but particularly the resistance a detective, who fights resistance to being thorough, both higher and lower in rank, which is costly, and speaks to the to the dedicated diligence that is needed to make an effective arrest... one which will actually take the bad guy off the streets and effect a conviction, which is the result we all want in real life, not just an exciting story. To me although not an exactly exciting story, it was an intriguing one.",4 out of 4 found this helpful.,8.0,13 March 2019
1659,Manhunt, Gritty realism,"I know there will be dramatic licence, but this is one of the true to life investigation dramas I think I have seen. A lot of police dramas are farcical, and although there are some procedural inaccuracies in this, Clunes is spot on as an SIO. The members of the team are just as real. Fantastic.
Just a shame youngsters died at the hands of such an evil man.",20 out of 29 found this helpful.,10.0,8 January 2019
