,TV_show,review_title,review_content,review_helpful,review_rating,review_date
1709,Black Books, in the TOP 5 comedies EVER,"Dear UK, hats off !!!
I know this is not the freshest series and I saw, though it first just a few years ago. But MEMORABLE . And I just came across of it accidentally.UK comedies for me are still ( mostly ) the best. I rearly LOL. It was a series of LOL.
Let's take: in the 1st episode the Little Book of Calm...Ohhh.. Manny...
And I smoke, and I drink more than average....I understand the situations perfectly :)
And it's very in....And I hope Daddy doesn't want my hair get cut short...
And I love this whole - sadly short - show. as it is. perfect. period.",5 out of 5 found this helpful.,10.0,30 April 2019
1710,Black Books, A near to perfect as a sit-com can be,"Everything about this show, the writing, cast and the plots are nothing but gold. The sight gags are second to none, mainly in a well done slapstick way between Bernard and Manny. The manic and neurotic Fran co-stars well also. Every episode from all three series are very re-watchable and never get old. It plays, basically like one of Dylan Moran stand-up performances (which is by no means a bad thing.) Consistently funny and overall just well made. It's easily one of channel 4's best shown er....shows. The writers of Father Ted have done them selves proud here, with a dash of Moran added, it's pure perfection.",8 out of 9 found this helpful.,,24 February 2006
1711,Black Books, Black Book's is a true fall-out-of-your-chair-laughing show,"Believe me, I have done that more than once while watching it (even re-runs), and I've been given funny look's by people who see me laughing at it.<br/><br/>The cast is grate, the character superb and the script is first rate. Going from satire to insane in the time it take to drink bottle (or ten) of wine.<br/><br/>I for one can put up with a few more series of this.",15 out of 20 found this helpful.,10.0,29 May 2002
1712,Black Books, Outstanding British comedy,"Black Books is another fine example of just how good British comedy can be. This sitcom is set in a book shop and has 3 main characters. Bernard who is the owner, he is very sarcastic and doesn't like having customers in the shop; he will do anything possible to get rid of them. Then there is his assistant Manny who will do what ever Bernard says. Lastly there is Fran who is always drinking wine and trying to find a relationship.<br/><br/>These 3 characters all compliment each other well and provide the audience with plenty of laughs. Some of the stuff they go through is hilarious as well as something that most can relate to. I would say it's a mix between Bottom and The IT Crowd.<br/><br/>The 1st and 2nd series where extremely funny and it felt like it was a laugh a minute. The 3rd series was also very good apart from 1 or 2 episodes which didn't quite hit the spot for the entire episode. One of my favourite scenes is Manny making toast in the bath! Overall it is a great comedy series with 3 lovable characters who all add something to the show. You can buy all 3 series on DVD for a cheap price so I would highly recommend.<br/><br/>10/10.",7 out of 8 found this helpful.,10.0,8 August 2014
1713,Black Books, Awesome show!,"A couple years back I saw this show on Comedy Central. I laughed my ass off at the show. Just as soon as it aired, it was gone. We didn't get any other seasons. I never forgot the show and wanted to get the DVDs for it but never went out of my way to resolve the DVD's Region 2 setting. I finally bit the bullet and pre-ordered the 3-disc set that JUST came out. I got it in the mail last night and proceeded to watch the whole first season plus the first episode of season 2. With the weak US dollar, 28.5 GBP was a bit steep, but worth it now that I have the DVDs. I was worried after not seeing the show for so long that I had built up the show too much, but I was relieved as soon as I was laughing hysterically at the antics on the show. Absolutely hilarious show and the 3-disc Black Books DVD set is an awesome addition to my DVD collection. HIGHLY recommended.",9 out of 11 found this helpful.,,8 October 2004
1714,Black Books, I laughed so hard I missed bits!,"I was introduced to Black Books by my father-in-law who knew I liked Bill Bailey. I watched the whole first series in one sitting and ordered the DVD this morning!<br/><br/>This is one of the funniest shows I've seen in a long time, and, in my opinion, ranks alongside Spaced. The humour is brilliantly surreal, the first episode featuring Bernard picking a fight with a group of skinheads to avoid filling out his tax returns ""Which one of you bitches wants to dance?"", and Manny accidentally swallowing and absorbing ""The Little Book of Calm"". This leaves him wandering the streets in a peaced-out fugue, wearing a hospital gown and sandals.<br/><br/>It's only a shame I missed the first two series when they were broadcast, as the third series is about to start and I've not seen the second.",9 out of 11 found this helpful.,,10 March 2004
1715,Black Books," An odd, yet amazingly hilarious, comedy show","STORY<br/><br/>The storyline found within Black Books is fairly straight forward, following the lives of three characters: Bernard Black, an alcoholic, short-tempered bookstore owner (the bookshop in question being the show's title, Black Books), Manny, his employee/slave and Fran, a friend of Bernard's that regularly hangs out with them. The show follows of life of Bernard's book-shop, with the series almost exclusively set within or around the bookshop. The various plots revolve around the idea that Bernard is, for all intents and purposes, a cranky alcoholic bastard that treats his only employee, Manny, terribly and expects him to wait on him hand and foot. The group go through life trying to be cool and trying to succeed and this leads to quite a few funny situations. <br/><br/>ACTING<br/><br/>The acting is just superb, in fact after watching this it would be difficult to see Dylan Moran (who plays Bernard) in any other role than a cranky, alcoholic bookshop owner. Bill Bailey's portrayal of Manny is equally amazing, with neither actor breaking character for even a second. The third key character (and, indeed, the only time another character is ever seen they are around for one episode and vanish, giving the whole show the entire focus on just the key characters), that of Fran, is equally played well, though the character herself is not quite as interesting, as such she often comes off as somewhat of a less significant character than the two men. <br/><br/>HUMOUR<br/><br/>The humour found within Black Books is, at times, very odd. In fact, unless you can laugh at the mistreatment of a character to the extent of Manny's suffering or find the constant and never-ending failure of their lives entertaining then you may not find much to laugh about in this show. The main focus on the humour is rather downtrodden, there is rarely any success of joy found in the show and even when there it is inevitably leads to even greater failure. However this is also compelling and actually makes for great comedy, despite how absolutely dull it may seem. <br/><br/>OVERALL<br/><br/>If you are somewhat on the fence about this show then I'd highly suggest watching an episode or two, regardless of in which order as nothing really progresses in an overall sense. The humour can be rather bizarre at times and the overall feeling is that life is depressing, but it somehow combines to make an almost charming comedy about a grumpy bookshop owner and a lively, eager assistant. There is never a moment that feels forced and even when the humour doesn't work it still adds something. I highly recommend this, there is almost no reason not to at least give it a try!<br/><br/>RATING: 9/10- An almost must watch for fans of British comedy.",6 out of 7 found this helpful.,9.0,21 July 2013
1716,Black Books," Please, Please, Please","When are they going to release Black Books in America! 10 lines of text...I might as well sit on my balls. This is one of the best British comedies since Black Adder, The Young Ones, Monty Python, and AbFab. To not Release this in America would be a crime! Giggity Giggity Giggity. Am I at ten lines yet? Ohh well, I was able to see this show on BBC America. But, they do not play it often. I was not able to record them. I need then on DVD in the worst way. The actors are a credit to situation comedy. Unlike Seinfeld (which did to TV what Jonestown did for Cool-Aid) it is both funny and original. I am at an age where holding your breath till you turn blue doesn't work. So could ya help me out and let me know when they are going to release this incredible show.",6 out of 7 found this helpful.,,11 October 2005
1717,Black Books, Just brilliant. Hilarious. Buy it on DVD now.,"This is so bloody good. I was first introduced to it by my older cousin and I now have every series. I'm only 13 so I didn't watch it on Channel 4. It is the best comedy I have ever seen. In my school drama group we did the first episode (Cooking the Books) and I played Bernard so I can quote that whole episode (or Bernards lines at least). Anyway, the characters in this are great.<br/><br/>There's Bernard Black, the owner of a small bookshop in London, a grumpy irish man who loves to drink, smoke and complain about life. He hates customers and his only contact with the world outside is his best friend, Fran Katzenjammer who owns Nifty Gifty, the shop next door (at least, for the first series). Finally there is Manny, Bernards accountant/assistant. He cooks, cleans and does about everything else for Bernard. He is usually happy but is sometimes quite immature (cutting his toast into soldiers and putting them into rank!).<br/><br/>Black Books, aired on Channel 4 (as far as I know) in 2000, followed their hilarious, drunken and stupid adventures in and outside Bernard'd shop. Brilliant.",5 out of 6 found this helpful.,,4 April 2006
1718,Black Books, Funny quotes,"My favourite quotes, one from each character that I can think of... Bernard...""Who are you?"" A man replies...""I'm a customer"" Bernard...""oh yeah""<br/><br/>Manny...""This is lonely soldier.....my co-ordinates are...bookshop!""<br/><br/>Fran...""I do sell a lot of w*** don't I?""<br/><br/>The book-lover....""Hello.....I'd like to buy a book"" Bernard...""What book?"" The book-lover...""I dunno....I'm just in the mood to buy a book""<br/><br/>Manny...""What's that you're eating?"" Bernard...""It's some kind of.. delicious biscuit"" Manny...""It's a coaster!"" Bernard...""What?!?....Are there any more?""",5 out of 6 found this helpful.,,14 September 2005
1719,Black Books, The Prohibitive Standards of Hygiene... And All That Dancing!,"This must be the funniest show on Television.  I did not see all the episodes sadly enough, but am looking out for the Videos of both series.<br/><br/>
We did manage to tape 2 episodes, and despite the poor quality of the tapes that the kids used to record them, we (me and the older kids) watch them about twice a week!<br/><br/>The 13 year old can imitate Bernard uncannily, and when I am grumpy, he just needs to 'do' the above quote and I fall about laughing.<br/><br/>I hope it comes back for a third run. I saw Dylan Moran at the Edinburgh Festival a few years ago and fell about at his 'stand up' act.<br/><br/>I love Bill Bailey with his innocent look and his flowing hair.  And Fran's little cameo pieces are wonderful. By the way, she plays Debbie in 'The Archers'  She plays a very different sort of character!<br/><br/>Jean",4 out of 5 found this helpful.,,3 May 2003
1720,Black Books, 2nd series slow to get going.,"It was welcome to see the return of Black Books. At least the second series got a little bit more hype (due to the BAFTA win). However it's been a little slow to get back on its feet. The first thing of note is that Graham Linehan is no longer writing, Dylan Moran taking the whole task on his own which I think may have contributed to the slowness of pace of the beginning of series 2 as he had to get upto speed on all the characters. But after saying all that, when the 2nd series did hit its stride it did so very well. 'Blood' is THE episode of series 2. I'm not saying that the earlier episodes in the series were without their good points- Manny in the piano with the spoons, the comfy sofa ""consuming"" a child and what is 'Dave's Syndrome'???<br/><br/>Further good news, series 1 is now out on DVD and video and also a third series has been green-lighted.",4 out of 5 found this helpful.,,9 April 2002
1721,Black Books, Definately Tedist (with added Withnail),"Watching the Channel4 re-run at the moment. (Aparently there is another series on the way but for a series thats won a BAFTA the lack of pubilicity is amazing)<br/><br/>The most immediate thing fans of Father Ted will appreciate is the casting and the direction. Its a sign of perfect comic timing and performances when you've seen the same scene over and over and it just gets funnier.<br/><br/>The other thing will be the idiotic surrealism - for instance Manny in episode one swallowing and absorbing The Little Book of Calm. Completely stupid in a recognisably Craggy Island fashion.<br/><br/>I'm not one to say Black Books is better than Father Ted but there is one thing BB has in its favour and that is the familiar miasma of drunken excess and bleery eyed London squalor you will probably have seen before in WITHNAIL &amp; I (And maybe Jeffry Bernard Is Unwell). Craggy Island is a great setting but for extra contrast between the irratingly pompous and the militantly pi**ed a bookstore is London is pretty much spot on.<br/><br/>
I know - I used to work at Forbidden Planet !",4 out of 5 found this helpful.,,18 January 2002
1722,Bless This Mess, Fun escape...,Some of you take everything so SERIOUSLY! This is a silly show that is a fun escape from the drudgery of the real world. Is it completely regionally accurate? no. It's light-hearted entertainment! Love it.,28 out of 31 found this helpful.,8.0,29 May 2019
1723,Bless This Mess, Great show...,"Love it! No laugh track. No crappy loud background music. No PC preachy political agendas. Just a half hour of funny. I love the characters. It is a half hour of no violence, no bad language.
And....Yes there is some nudity. I have seen those cute farm animals without pants or tops. Actually, it is the only sitcom where the the actors don't come off as trying too hard to get a laugh. I wish there more sitcoms like it.",32 out of 37 found this helpful.,10.0,18 March 2020
1724,Bless This Mess, Funny and Easy Watch!,"Dax and Lake are great together. The humor is witty and you may easily miss some of the jokes if your not quick.
No laugh tracks which is a huge positive.
I'd like to see this continue. Nice to relax after a long day and enjoy some country humor.",56 out of 70 found this helpful.,10.0,2 May 2019
1725,Bless This Mess, Really funny,Lake Bell is a truly funny woman and this show makes me laugh out loud. It's not a new concept but Bell manages to put a hilarious spin on it.,36 out of 46 found this helpful.,8.0,3 May 2019
1726,Bless This Mess, Fun! Great! Easy watching.,"This show is great. It pecks fun at all the characters; city folk and farm folk alike. It's an easy watch that shuts out what's going on in the world so you can enjoy a few laugh out loud moments. Dax Shepard and Lake Bell are great together. Just find a comfy spot on the couch, relax and enjoy.",45 out of 60 found this helpful.,10.0,2 May 2019
1727,Bless This Mess," No raunchy sex, zombies or f words...Nice!",Light comedy. Love the characters. Lake Bell is crazy funny. Looking forward to a Season 2.,21 out of 26 found this helpful.,7.0,30 May 2019
1728,Bless This Mess, Love it!,"It's a relief to see a fun show with no swearing and no vulgarity or raunchiness. The two main characters are endearing in their genuine eagerness to make the farm work. It makes me happy to see a couple that is in love without being mean-spirited or critical of each other. I don't see it as making fun of the fly-over states at all. As another reviewer pointed out, the most bumbling among the group are the two main characters.",22 out of 28 found this helpful.,9.0,1 June 2019
1729,Bless This Mess, Hilarious!,"I am not understanding the negative reviews- this is so funny to watch! I'm literally LOL through each episode! I love all of the characters! Prionka the chicken 😂😂😂- the screaming goat, and I love Dax!!!!",31 out of 42 found this helpful.,10.0,13 May 2019
1730,Bless This Mess, Laugh-out-Loud Funny,"I randomly turned on this show for episode 4 ""The Return of Short Shorts"" and my husband and I laughed so hard - we were shocked that a show this funny was on TV and we hadn't even heard of it. I then streamed all episodes. This is the funniest show I have seen in a long, long time. I absolutely love comedy so I'm happy to have found this. What do I love about this show? 1) It is laugh-out-loud funny 2) fish out of water comedy (my favorite) 3) The characters are all funny, eccentric and absolutely lovable - both the city and country characters. The brilliant writers don't pick favorites so it doesn't feel political or snobby, just very, very funny and light - not mean-spirited, which is refreshing! The use of music is brilliant (especially ""Good Bye My Friend It's Hard to Die."" Who'd have thought that could be so hilarious?). Plus the 2 main characters have great chemistry and it's nice to see a happy young marriage on TV.",17 out of 23 found this helpful.,10.0,3 July 2019
1731,Bless This Mess, More Entertaining Than I Thought It Would Be,"I've grown a liking to Dax Shepard since his podcast, but I haven't liked him in that much, other than Parenthood, and Lake Bell is kind of an indie gal, so, I thought this would be a stinker. Correction, CHIPs was amusing. Not great, but, it's based on a '70s show for kids with a man named Poncherello, so, not like I was expecting art. Anyway, I only gave it a chance because of my new fondness for Dax, and I liked Bell in Wet Hot Summer. I found it surprisingly funny. It's basically Money Pit meets Funny Farm with Chevy Chase, and I figured the writer must be a big fun of '80s B movies like Overboard, Baby Boom, Doc Hollywood, etc., all dealing with city folk ending up in the country.<br/><br/>For the people complaining about mocking people from the fly over states, you're missing the point. The main characters are by far the most bumbling and inept. This, like Money Pit and the other '80s schtick, is more of a screwball comedy, and not a realistic portrayal. Every character is dialed up a bit, including Bell's Kavetching mother, which was pretty funny. And points were made along the way, like Bell saying this was the first time she got to meet her neighbors, and in the end, everyone comes to help them with their roof problem. The takeaway was, that people from fly over states are good people. It was showing the juxtapose between their two lives. And speaking as someone who left the Big City, and moved to a small Southern town for a year, it is a weird adjustment and people do seem like characters, in a way, because you're not used to it. So, in that sense I think they did a nice portrayal, especially with the amount of people that are actually leaving NYC to start up farms. There's a documentary coming out about city folk moving to a farm and bumbling their way to making a living, so, this is actually a thing.<br/><br/>Pam Grier was my favorite in the show. I don't think I've seen her since the L Word, and I didn't know she could do comedy, but she did a great job. I liked Ed Beagley's weird, quirky character and his awkward flirtation with Grier. I also like David Koechner as the rancher type. In general, I thought it was cute and kind of funny. Not Modern Family or The Goldbergs kind of funny, but something I would watch. And really, it gets tiring seeing things based in Los Angeles or NYC, like nowhere else exists. I was happy to see Roseanne come back to see other parts of America, but then they canceled it and the Connors replaced it, which was basically, dressed down Los Angeles and didn't reflect middle America in anyway. And I'm fascinated with that part of the country after seeing Godless, and have tried pretty much anything that comes up that has that kind of setting. That part of the country really hasn't been explored since City Slickers and it's a shame to put so much focus on only 2 cities in the country (LA &amp; NYC) when there is so much out there.",36 out of 54 found this helpful.,7.0,20 April 2019
1732,Bless This Mess, All the 1 stars have no sense of humor,"I absolutely loved the pilot! Don't listen to all the terrible reviews because they don't understand the comedy, and are just comparing the show to other country shows and movies... Go in with an open mind and not in ""critic"" mode and you'll have a great time.",29 out of 44 found this helpful.,10.0,2 May 2019
1733,Bless This Mess, Great Show with lots of potential !,"A breath of fresh air from the indoors
Comedy Shows on the air .. We need laughs more than ever now and this Show will give us just that ! Stay tuned for season 2 🤓🎬🎥🎞",15 out of 21 found this helpful.,10.0,12 May 2019
1734,Bless This Mess," Strong cast, decent idea","First two episodes were a little weak. Obviously they had to get the 'fish' out of water. But unless bowers we're willing to give it a 3rd try, that was a mistake. Strong ensemble of experienced comedic actors. Show started taking better advantage of them in ep 3 &amp; 4. I came to this show b/c I like Lake Bell's work. Yesterday the show was renewed for a second series. I hope they continue to develop stories beyond Rio/Mike. The story is about this couple. But interweave the other actors and take advantage of the wealth of talent.",15 out of 21 found this helpful.,7.0,11 May 2019
1735,Bless This Mess," Great Show, great cast!","Bless this mess is such a great show, people are judging if to harshly, relax and just watch the show!",14 out of 20 found this helpful.,10.0,15 May 2019
1736,Bless This Mess, Excellent Opener,"If the first episode is a true indicator of the series to come, this is surely a comic hit. Lake Bell does an outstanding turn, as a triple threat creator, director, and lead actor. The rest of the cast is wonderfully well chosen. There's Dax Shepard opposite Lake with his perfect balance of wry humor and comic timing. These two are lucky to be supported by veteran performers like Pam Grier and Ed Begley Jr.
What a fine team! I can't wait to see the coming episodes.",28 out of 45 found this helpful.,10.0,18 April 2019
1737,Bless This Mess," Everyone's entitled to their review,...BUT?","OK now, did those 1's, 2's, and 3's see the same show that I did?? Or maybe their expectations were different than mine. I didn't know what to expect and because of that I almost did not watch episode 1. My wife insisted that we watch and I'm glad we did. It was fun. Great characters. Different humor.
The last scene was hysterical, we had to watch it a few times to make sure that Rio played by Lake Bell said ""alfalfa"" when she noticed the weed growing in front yard. Dax Shepard and Lake Bell has great chemistry together as the newlywed couple moving to Nebraska for ""a simpler life."" HA! Give Bless This Mess a try and roll with it. Do not rely on the negative reviews, make your own minds up. Can't wait till the next episodes.",38 out of 65 found this helpful.,10.0,18 April 2019
1738,Bless This Mess, Loved it,Dax and Lake have great chemistry. Really enjoyed the other characters as well. I had laugh out loud moments through out the show. I hope it lasts.,34 out of 58 found this helpful.,9.0,17 April 2019
1739,Bless This Mess, Funniest show on tv.,No politics. Just good old fashioned comedy with great acting! And great writing!,7 out of 9 found this helpful.,10.0,30 April 2020
1740,Bless This Mess, LOL FUNNY!,This show is hilarious and refreshing. It's refreshing to watch a show that doesn't rely on bedroom humor for the majority of the laughs like so many other shows. The characters are well scripted and the chemistry between Dax and Lake's characters is great. Only problem with the show is that there aren't enough episodes. I want more.,11 out of 16 found this helpful.,10.0,8 June 2019
1741,Bless This Mess, amazing comedy show,I love the cast especially lake. dax and her have really good chemistry humour is good but writing could be imporoved but what i loved very much is that it doesnt have laughter yes i agree that i got everything what would happen but its ok its just show to enjoy and not some psycological movie overall i think the show will improve,13 out of 20 found this helpful.,10.0,4 May 2019
1742,Bless This Mess, Y'all better bless this mess with a 3rd season!,"So happy to see Lake Bell return to television, along with a great cast. The first season was a bit slow but by the end I really enjoyed where they were taking things. Can they get a full season order of episodes already? Jeez. There are much worse things on with far greater episode counts to beat you into submission. This is a nice break from all the crap that's on. Shoutout to all the networks that cancelled their best written shows in favor of ratings from mediocre ones. Let's hope this doesn't fall into that category!",6 out of 8 found this helpful.,10.0,30 October 2019
1743,Bless This Mess, Don't get all the bad reviews y'all are idiots!! LOVE THIS SHOW,"This show is hilarious and I enjoy it. I am always excited when I see a new episode on my dvr and watch it right away. I love all the actors... who cares if it kinda silly and not realistic because it's in Nebraska and isn't like the ""south"". It's a freaking sitcom you morons it doesn't need to be perfect. I'm from Texas I know the south. This show is awesome!! I'm only disappointed that the first season only had 6 episodes.",14 out of 23 found this helpful.,10.0,22 May 2019
1744,Bless This Mess, Easy watching,Its not the most complex show out there but its enjoyable and pretty funny,8 out of 12 found this helpful.,9.0,18 May 2019
1745,Bless This Mess, Fun!,Fun show! Great cast! The leads' chemistry works well.,26 out of 52 found this helpful.,10.0,17 April 2019
1746,Bless This Mess, Fun and light!,"Two episodes in and I'm pulling for the main characters. I've laughed (so hard!!), related, and loved it so far.",13 out of 23 found this helpful.,10.0,24 April 2019
1747,Wisting, A comment to fake facts from the review of zathan-32848.,"Zathan-32848 writes ""Norwegian police are not known for being the smartest
when it comes to homocide. The fact is that they are of the best in solving
homicide cases on this planet. In the last 30 years they have solved 99% of
all cases and 100% in the last 4 years.
You can't make facts out of fiction.
The Wisting series is written by a is a former Senior Investigating Officer in the Norwegian police force and is one of the best Scandinavian crime-writers.",141 out of 155 found this helpful.,,19 April 2019
1748,Wisting, The first season feels like two seasons,"Two different story's, one season. The first five episodes is by far the best. The last five not so good and pretty obvious. First five ep I give an 8. Last five a 5/6.",35 out of 40 found this helpful.,7.0,13 June 2019
1749,Wisting, Great scandi noir,"Just finished the first 5 episodes, all in one sitting.
Just couldn't stop. it's that good.",38 out of 44 found this helpful.,9.0,17 October 2019
1750,Wisting," Very good, so far!","I'm 3 episodes in and I'm very much enjoying this show. The plot is suspensefull and the characters are likable.<br/><br/>The acting is excellent, for the most part. Some of the dialogue seems a bit forced, especially from the periferal characters. But mostly it's good. I really like the fact that they got Carrie Ann Moss(Trinity from The Matrix) to come to Norway for this role. She is off course excellent, as always.<br/><br/>The dynamic between the norwegian Police Officers and the FBI agents is fun to watch and I really liked Moss' character's jab at the notion of not carrying firearms and even having to ask permission to bring them on assignments.<br/><br/>Really looking forward to see how this plays out!",33 out of 41 found this helpful.,8.0,24 April 2019
1751,Wisting, Pleasant and solid series from Norway - again,"Compared to the Swedes and Danes, the Norwegians entered the world of distinct crime series somewhat later, this decade, but e.g. Øyevitne, Kodenavn Hunter, Frikjent were all catchy and worth watching. Now, Wisting has carried on in the field of international crime and related links, with FBI´s involvement, although the main venue is still Norway - with ""tardy"" people and beautiful landscape. Sven Nordin is really a good actor (I remembered him in Valkyrien, the concept of which was not so interesting), but the script here is skilfully prepared so that his character is always present/visible without unnecessary domination over supporting cast.<br/><br/>I wonder if other seasons are coming, but bearing in mind the present one´s big success, I would not be surprised. And I will be ready :)",24 out of 29 found this helpful.,8.0,23 September 2019
1752,Wisting, Really 2 'mini-series' (One not very good!),"I kept willing 'Wisting' to follow in the footsteps of Scandi-noir series like 'The Bridge', 'The Killing' &amp; 'Wallander'. A sympathetic lead detective, intricate suspenseful plot (at the beginning, at least), interesting clash of cultures between the investigating officers (Norway-US), evil lurking in lots of places, all very promising ... but then the crime is solved and FBI Agent Maggie Griffin (Carrie Anne Moss) and her partner are back in the US after just 5 episodes! What an anti-climax! I'm now watching the rest of the series, another sub-plot apparently 'appended'. Scarcely believable, but I just don't really care anymore!<br/><br/>In my view, the drop in quality of recent Scandi-noir is due to sub-standard writing. 'Wisting' itself is based on a pair of novels by Norwegian crime fiction writer Jørn Lier Horst, but I wonder how faithfully the programme makers have adapted his work (I must admit I'm not familiar with Horst's writing, so I can't comment on that)? I don't so much blame the actors or the film-makers. There's great technique shown in the production of this series, but without a decent storyline it's got nowhere to go. We get to know very little about the characters in 'Wisting', dialogue is rather stilted at times and the plot (sub-plots) doesn't create enough intensity and excitement. This surely is the fault of the script writers? Some IMDB reviews criticize the relationship between Wisting and his daughter Line, but that's beside the point really. You can make great drama by developing the characters and the stories, it's all in the imagination and creativity of the writers. And the 5 + 5 episodes format ... better to make two 'mini-series' out of it, label them clearly parts 1 &amp; 2, then we end on a 'high' each time rather than low-high-low-high! So, for 'Wisting' it's a 'No' from me I'm afraid!",9 out of 10 found this helpful.,5.0,18 February 2020
1753,Wisting, Not entirely original Norwegian noir.,"It is well acted and is very atmospheric, however the story line is very familiar and the Norwegian acting is good enough that they don't need any Hollywood actors flown in.
One for Scandinavian noir fans.",14 out of 17 found this helpful.,7.0,19 January 2020
1754,Wisting, Ignore the bad reviews they're probably US,Ignore the bad reviews they're probably from US reviewers who saw it starred Carrie Ann Moss &amp; are unable to hack sub-titles.,59 out of 88 found this helpful.,8.0,31 December 2019
1755,Wisting, Middle of the road entertainment,"Just finished watching Wisting and for me it was just so so. Not many of the characters were likable or memorable for sure, not something I will ever watch a second time. There is one character that really got on my nerves and that was Line and wished that she would end up in a well. lol",15 out of 19 found this helpful.,5.0,22 January 2020
1756,Wisting, Create a Hero only to Destroy him,"As others have pointed out, this season has two parts. Part one, (1-5), find an American serial killer who has eluded the FBI for twenty years. Part two (6-10), find out who is trying to destroy William Wisting and why. Both parts emphasize the problems Wisting has with his children and with Line in particular. In part one, Wisting and his journalist daughter Line are running parallel investigations unaware of each other's pursuit. Obviously, it is safe to assume the investigations will collide to build suspense for a satisfying conclusion. But before the congratulatory ink is dry, Wisting finds himself suspended and jailed for falsifying evidence. But a similar abduction occurs but Wisting has been sidelined. Will Wisting's daughter rescue her father and save rhe day? Both parts of season one are well done, but you wlll be frustrated by various characters and some police work that seems beyond incompetent.<br/><br/>I enjoyed the opening camera work that established the bleakness and isolation of Norway. And unfortunately I found the character of Line unbearable, and found myself hoping a killer would just take her out. That means the acting all around was terrific. An excellent cast of talented actors.",5 out of 5 found this helpful.,6.0,12 September 2020
1757,Wisting, Refreshing Series for me.,"I generally like watching foreign movies (as long as there are English subtitles). Usually I find they are well done with good acting. Not like a lot of garbage that Hollywood is putting out these days. I stumbled on this one. Watched the first episode and I was hooked and knew I wanted to watch the whole 10 episode series. This turned out to be quite the undertaking for me to find them along with working English subtitles. Not an easy task, especially if you live in the US. I felt like an investigator myself with all the work I did hunting them down. This series is in Norwegan with some English mixed in during the first 5 episodes that Carrie Moss appeared in. Second 5 episodes, Carrie is gone and so is whatever English there was. Show is not watchable if you don't have those English Subtitles unless you want to guess the whole series what is being said. The story, plot, acting is all very good. I like Carrie but she was a pretty unenthusiastic ho hum in this, everybody else in the series put out stronger acting than she did. She pretty much looked like she didn't want to be there. Watch the Jessica Jones series for a comparison with Carrie's acting and you will see what I mean. All in all, I enjoyed watching this series. Unlike so many ""fake"" interviewers in here, I don't give out many 10s. I'll give one to this. If you can actually find this series, give it a go, it's pretty good.",33 out of 48 found this helpful.,10.0,27 July 2019
1758,Wisting, Irrelevant father-daughter sub-plots,"Why could Wisting not go about his investigation without the impediment of the annoying daughter? This sub-plot appears in detective series that span continents: Harrow and Jack Irish (tiresome ward) in Australia; dreadful Cally in Midsommer Murders, in Shetland and the daughter in Loch Ness (UK) and even Wallander and several other Scandinavian crime shows.
Let the protagonist just detect, like Vera and George Gently",35 out of 52 found this helpful.,5.0,1 December 2019
1759,Wisting, By the book,"'Wisting' is a detective series that certainly doesn't shy from the tired conventions of the genre. Weary middle-aged man as protagonist? Check. His family bafflingly involved in his investigations? Check. Creepy colleagues among the suspects? Check. Unlikely serial killers on the loose in beautiful, remote locations? You get the idea. One thing uplifts some entries in this genre is an interesting lead investigator, but Wisting himself is a fundamentally boring everyman, with none of the character of Inspectors Morse or Montalbano. The result is a fairly formulaic and unremarkable programme. There have been some great Scandinavian crime dramas in recent years; but this one is by the book.",12 out of 16 found this helpful.,5.0,27 January 2020
1760,Wisting, SOOOOOO GOOD!,"My husband and I (Florida residents, in our 70s) gave up on Anerican TV. We watch Jeopardy &amp; Wheel, SEC football, News, and old crime shows on YouTubeTV. However, for drama &amp; crime, we watch Acorn &amp; BritBox. Some, Prime originals. We love British, Australian, New Zealand series - not slick, fake people, like Anerican TV. Believable characters. Now, we've moved to Norwegian crime. ""Wisting"" is one of the best series we've seen in a long time! Really, should rate a 10 but perfection is hard - this is close! Well done, not slow-moving; still not clear about Wisting's wife. But almost binged the whole series. All episodes were good stories; good cast; cleverly done; lots of suspects, twists &amp; turns! MORE MORE MORE please!!!!!",8 out of 10 found this helpful.,9.0,20 October 2020
1761,Wisting, Gets better and better each episode,Absorbing Nordic Noir that gets increasingly gripping. I thought the second half was as intriguing if not more so as the first half. The father/daughter dynamic was better too. I wasn't sure whether to invest in it but really glad I did.,8 out of 10 found this helpful.,8.0,14 March 2020
1762,Wisting," Nice visuals, no substance..","The cinematography and sets / locations are good to look at, on the surface it looks like a great Scandi thriller, but the screenwriting is totally bonkers - characters do stupid things for no reason whatsoever, apart from to make a tenuous link in the plot. Also every conceivable continuity error seemingly impossible to get wrong somehow made the final cut. I spent more time laughing in disbelief than experiencing any suspense from the plot. Heading in the right direction but big miss overall...",20 out of 30 found this helpful.,4.0,19 January 2020
1763,Wisting, Brilliant ... Great viewing!,"Thrilling well-paced plots, talented cast, beautiful scenery, realistic characters, typically high-standard Norwegian crime-thriller drama ... This series is not to be missed! I just hope that Season 1 is going to be closely followed by Season 2. William and his daughter, Line, are not to be missed as a fabulous duo ...",20 out of 30 found this helpful.,9.0,25 October 2019
1764,Wisting, Disappointing,"Having watched The Killing, and The Bridge, I was looking forward to this series but am finding it disappointing. The plot is ok but the characters lack spark and it is hard to care what happens to any of them. It's not awful but it isn't great either.",14 out of 20 found this helpful.,3.0,25 January 2020
