0.6,ensconced
0.6,ensemble
-0.75,enslave
-0.5,enslaved
-1,enslavement
-0.8,enslaves
0.8,ensure
0.8,ensuring
-0.4,entangle
-0.5,entangled
-0.5,entanglement
0.75,enterprising
0.5,entertain
0.5,entertained
0.75,entertaining
0.8,entertainment
0.8,entertains
1,enthrall
1,enthralled
1,enthuse
0.75,enthusiasm
1,enthusiasms
0.5,enthusiast
0.5,enthusiastic
1,enthusiastically
0.6,enthusiasts
0.25,enticing
-0.25,entitled
-0.25,entitling
0.4,entity
-0.4,entrails
0.6,entranced
0.6,entrancing
-1,entrap
-1,entrapment
0.6,entrust
0.6,entrusted
-0.25,enveloped
-0.8,envies
-0.5,envious
-0.8,envy
-0.8,envying
0.8,epic
-0.75,epidemic
-0.8,epilepsy
-0.25,epitome
0.6,equaled
0.8,equality
0.6,equally
0.4,equilibrium
0.8,equitable
1,equity
-0.25,equivocal
-0.6,eradicate
-0.6,eradication
-0.5,erase
0.25,ergonomical
-0.6,erode
-0.6,eroded
-0.6,erodes
-0.75,erosion
-0.5,err
-0.4,errand
-0.5,errant
-0.75,erratic
-0.75,erroneous
-0.8,erroneously
-1,error
-0.75,errors
0.5,erudite
-0.4,erupt
-0.6,erupted
-0.5,eruption
-0.6,eruptions
-0.4,escalate
-0.25,escape
-0.25,escapes
-0.25,escaping
-0.5,eschew
-0.6,espionage
0.8,esprit
0.6,essential
0.4,established
0.6,esteem
0.8,esteemed
0.4,esthetic
-0.5,estranged
0.75,ethical
0.4,ethics
0.5,euphoria
0.75,euphoric
0.8,euphorically
-0.4,euthanasia
-0.25,evacuate
-0.5,evacuation
-0.5,evade
-0.25,evaporated
-0.25,evaporating
-0.5,evasion
-0.6,evasive
0.4,evenly
0.4,eventful
0.6,evergreen
0.75,everlasting
-1,evict
-0.5,eviction
0.5,evident
-0.75,evil
-1,evildoer
-1,evils
-0.6,eviscerate
-0.4,evocative
0.25,evolution
-0.5,exacerbate
-0.8,exacerbation
-0.25,exacting
0.25,exactingly
-0.75,exaggerate
-0.5,exaggerated
-0.4,exaggerates
-0.4,exaggerating
-0.5,exaggeration
0.5,exalt
0.5,exaltation
0.75,exalted
0.25,exaltedly
0.25,exalting
-1,exasperate
-1,exasperated
-1,exasperating
-1,exasperatingly
-0.75,exasperation
0.25,excavated
-0.25,excavation
-0.25,excavations
0.5,exceed
0.4,exceeded
0.4,exceeding
0.6,exceedingly
0.5,exceeds
0.75,excel
1,excellant
0.8,excelled
0.75,excellence
1,excellency
1,excellent
1,excellently
1,excels
0.5,exceptional
1,exceptionally
-0.25,excess
-0.8,excessive
-0.8,excessively
0.25,exchange
0.6,excitable
0.6,excitation
0.75,excite
0.75,excited
0.8,excitedly
1,excitement
0.6,excites
0.75,exciting
0.6,excitingly
-0.8,exclude
-0.5,excluded
-0.8,excluding
-0.75,exclusion
-0.8,excoriate
-0.8,excrement
-0.5,excruciating
-0.5,excruciatingly
0.4,excursions
-0.75,excuse
-0.25,excused
-0.5,excuses
-0.8,execrate
-1,execution
-0.8,executioner
0.8,exemplar
0.5,exemplary
-0.25,exempt
-0.25,exemption
-0.5,exhaust
-0.75,exhausted
-1,exhausting
-0.5,exhaustion
-0.8,exhausts
1,exhilarate
1,exhilarated
1,exhilarates
0.5,exhilarating
1,exhilaratingly
0.5,exhilaration
-0.1,exhort
0.8,exhortation
-0.25,exigent
-0.5,exile
0.25,exonerate
0.8,exonerated
0.8,exonerates
0.8,exonerating
-0.6,exorbitant
-0.25,exorbitantly
-0.6,exorcism
0.6,exotic
0.1,expand
0.4,expands
0.4,expanses
0.4,expansive
-0.4,expatriate
0.4,expect
0.4,expectantly
0.25,expectation
0.25,expedient
0.25,expedite
0.6,expedition
0.6,expeditiously
-0.75,expel
-0.6,expelled
-0.6,expelling
-0.6,expels
-0.25,expend
-0.25,expenditure
-0.25,expenses
-0.25,expensive
0.6,experienced
0.6,expert
0.5,expertise
0.8,expertly
-0.5,expire
-0.5,expired
-0.4,expletive
-0.25,explicit
-0.5,explode
-0.6,explodes
-0.5,exploit
-1,exploitation
-0.5,exploited
-0.5,exploiting
-1,exploits
0.5,exploration
0.4,explorations
0.6,explorer
0.6,exploring
-0.6,explosion
-0.6,explosions
-0.5,explosive
-0.4,expose
-0.5,exposed
-0.4,exposes
-0.4,exposing
-0.6,expressionless
-0.6,expropriate
-0.5,expropriation
-0.8,expulsion
-0.6,expunge
0.5,exquisite
0.75,exquisitely
0.5,extend
0.4,extends
0.5,extensive
-0.5,exterminate
-0.5,extermination
-0.5,extinct
-0.75,extinguish
-0.25,extinguished
0.4,extol
-1,extort
-1,extortion
0.4,extra
-0.25,extraneous
0.8,extraordinarily
0.75,extraordinary
0.4,extravagance
0.4,extravagances
0.4,extravagant
0.4,extravagantly
-0.4,extremism
-0.6,extremist
-0.6,extremists
-0.25,extremity
0.4,extricate
0.4,extricated
0.5,exuberance
0.5,exuberant
0.8,exuberantly
0.4,exult
0.5,exultant
0.4,exultantly
0.4,exultation
0.4,exultingly
-1,eyesore
-0.5,fabricate
-0.6,fabricated
-0.5,fabrication
-0.6,fabrications
0.5,fabulous
1,fabulously
-0.6,facedown
-1,facetious
-1,facetiously
0.25,facilitate
0.4,facts
-0.25,fad
-0.6,fade
-0.8,fag
-0.8,faggot
-0.8,faggots
-0.75,fail
-0.5,failed
-0.75,failing
-0.5,fails
-0.75,failure
-0.5,failures
-0.8,faint
-0.5,fainthearted
-0.5,fainting
0.75,fair
0.5,fairly
0.6,fairness
0.75,faithful
0.5,faithfully
1,faithfulness
-0.5,faithless
-0.75,fake
-0.8,faked
-0.8,fakes
-0.5,faking
-0.25,fall
-0.8,fallacies
-0.5,fallacious
-1,fallaciously
-1,fallaciousness
-0.5,fallacy
-0.5,fallen
-0.8,fallible
-0.75,falling
-0.5,fallout
-0.6,fallow
-0.25,falls
-0.5,falsehood
-0.5,falsely
-1,falsification
-1,falsified
-0.75,falsify
-0.8,falsity
-0.75,falter
-0.8,faltered
0.75,fame
0.8,famed
0.8,familiar
0.8,familiarity
-0.5,famine
-0.5,famished
0.5,famous
0.5,famously
-0.5,fanatic
-0.4,fanatical
-0.4,fanatically
-0.6,fanaticism
-0.6,fanatics
0.25,fancier
0.8,fanciful
0.5,fancy
0.5,fanfare
0.6,fans
0.6,fantasized
0.75,fantastic
0.6,fantastically
0.5,fantasy
-0.75,farce
-0.5,farcical
-0.25,farcically
-0.8,farfetched
0.5,fascinate
0.6,fascinated
0.6,fascinates
0.75,fascinating
0.6,fascinatingly
0.5,fascination
-1,fascism
-0.5,fascist
-1,fascists
0.5,fashionable
0.8,fashionably
0.6,faster
0.6,fastest
0.6,fastestgrowing
0.6,fastgrowing
-0.4,fastidiously
-0.25,fasting
0.6,fastpaced
-0.5,fat
-0.5,fatal
-0.8,fatalistic
-0.8,fatalistically
-1,fatalities
-0.5,fatality
-1,fatally
-0.25,fate
0.6,fatherhood
0.6,fatherly
-1,fatigue
-0.75,fatigued
-0.8,fatigues
-1,fatiguing
-0.4,fatten
-0.5,fatty
-0.25,fatuity
-0.6,fatuous
-0.6,fatuously
-0.5,fault
0.25,faultless
-0.5,faults
-0.5,faulty
0.6,favor
0.5,favorable
0.5,favored
0.8,favoring
0.75,favorite
0.8,favorites
-0.4,favoritism
0.6,favors
-0.25,fawn
-0.25,fawningly
-0.25,faze
-0.75,fear
-1,fearful
-0.5,fearfully
-0.75,fearing
1,fearless
0.8,fearlessly
0.8,fearlessness
-1,fears
-0.5,fearsome
0.4,feasible
0.4,feasibly
0.6,feasted
0.5,feat
0.4,featured
-0.8,fecal
-0.8,feces
-0.8,feckless
-0.6,fee
-0.75,feeble
-1,feebleminded
-0.8,feebly
0.25,feeling
-0.6,feign
-0.6,feigned
-0.6,feigns
-0.6,feint
0.4,felicitate
0.25,felicitous
0.5,felicity
-0.5,fell
0.4,fellow
0.8,fellowship
-0.5,felon
-1,felonies
-1,felonious
-0.5,felony
0.4,female
-0.25,fend
-0.8,ferocious
-0.8,ferociously
-0.5,ferocity
0.75,fertile
0.5,fervent
0.25,fervently
0.5,fervid
0.5,fervor
0.5,festival
1,festive
0.4,fete
-1,fetid
-0.25,fetus
-1,feud
-0.25,feudal
-0.25,feudalism
-0.8,fever
-0.8,fevered
-0.75,feverish
-0.8,fevers
-0.75,fiasco
-0.75,fib
-0.25,fibber
-0.8,fibbing
-0.8,fibs
-0.75,fickle
-0.25,fiction
-0.25,fictional
-0.5,fictitious
0.5,fidelity
-0.8,fidget
-0.75,fidgety
-0.5,fiend
-1,fiendish
-0.5,fierce
-0.25,fiercely
0.25,fiery
0.8,fiesta
-0.5,fight
-0.8,fighting
-0.25,figment
-0.25,figurehead
-0.25,filibuster
-0.75,filth
-0.5,filthy
-0.4,finagle
0.4,finally
0.25,fine
-0.25,fined
0.8,finely
0.6,finer
0.6,finery
0.5,finesse
0.5,finest
-0.25,fingered
-0.4,fingerprinted
-0.4,finicky
-0.25,fire
-0.6,firearms
-0.25,fireball
-0.5,fired
0.6,fireproof
-0.8,firestorm
-0.6,firing
-0.25,firmer
0.1,firmness
0.6,firstborn
0.8,firstclass
1,firstrate
-0.6,fishy
-0.6,fissures
-0.4,fist
-0.8,fistfights
-0.4,fistful
0.4,fit
0.6,fitness
0.4,fitted
0.4,fitting
0.4,fittings
-0.25,fixated
-0.6,flabbergast
-0.5,flabbergasted
-0.8,flabby
-0.6,flaccid
-0.5,flagrant
-0.6,flagrantly
0.4,flagship
-0.8,flailed
-0.8,flailing
0.25,flair
-0.25,flak
-0.25,flamboyant
-0.25,flareup
-0.25,flareups
-0.25,flashback
0.6,flashy
0.25,flatter
0.5,flattering
0.8,flatteringly
-0.6,flatulence
-0.5,flaunt
-0.5,flaw
-1,flawed
0.6,flawless
0.6,flawlessly
-0.5,flaws
-0.1,flea
-0.8,fled
-0.75,flee
-0.8,fleeing
-0.5,flees
-0.25,fleet
-0.4,fleeting
-0.25,fleshy
0.5,flexibility
0.6,flexible
-0.5,flighty
-0.5,flimsy
-0.5,flinch
-0.8,flinched
-0.8,flinches
-0.6,flinging
-1,flippant
0.25,flirt
-0.25,flirty
-0.8,flog
-0.8,flooded
-0.8,floods
-0.25,floored
-0.25,flopping
-0.25,flops
0.6,floral
-0.8,flounce
-0.5,flounder
-0.5,floundering
0.8,flourish
0.5,flourishing
-0.6,flout
0.6,flowery
-0.75,flu
-0.25,fluctuation
0.5,fluent
-1,flunk
-0.4,flush
-0.4,flushing
-0.8,fluster
-0.8,flustered
0.6,flutter
0.1,flying
0.4,focal
0.6,focus
0.6,focused
-0.5,foe
-0.6,fogged
-0.6,foiled
-0.8,foisted
-0.4,folly
0.5,fond
0.5,fondly
1,fondness
0.4,food
-0.75,fool
-0.8,fooled
-0.8,foolhardy
-0.75,foolish
-1,foolishly
-0.5,foolishness
-0.5,fools
-0.25,footing
-0.25,forage
-0.75,forbid
-1,forbidden
-0.5,forbidding
-0.6,force
-0.5,forced
-0.8,forceful
-0.8,forcible
-0.8,forcibly
-0.5,foreboding
-1,forebodingly
-0.8,foreclose
-0.8,foreclosure
-0.8,foreclosures
0.4,forefathers
-0.25,forego
-0.25,foreign
-0.25,foreigner
-0.25,foreman
0.4,foremost
0.5,foresight
0.25,forested
-0.4,forewarned
-0.75,forfeit
-0.5,forfeited
-0.8,forfeiture
-0.25,forgery
-0.5,forget
-0.5,forgetful
-0.8,forgetfully
-0.8,forgetfulness
0.5,forgive
0.4,forgiven
0.4,forgives
0.75,forgiving
-0.5,forgotten
-0.5,forlorn
-0.8,forlornly
-0.6,formidable
-0.6,formless
0.4,formula
-0.4,fornication
-0.5,forsake
-0.5,forsaken
-0.25,forswear
0.8,forte
0.4,forthcoming
0.6,fortify
0.5,fortitude
-0.25,fortress
1,fortuitous
1,fortuitously
1,fortunate
1,fortunately
0.5,fortune
0.6,forward
-0.75,foul
-0.25,foully
-0.8,foulness
0.6,found
0.4,foundation
0.4,founder
-0.8,fractious
-0.8,fractiously
-0.5,fracture
-0.5,fragile
-0.6,fragmented
0.5,fragrant
-0.8,frail
-0.8,frailties
-0.8,frailty
-0.75,frantic
-0.8,frantically
0.5,fraternal
-0.75,fraud
-1,frauds
-1,fraudster
-1,fraudsters
-1,fraudulence
-0.75,fraudulent
-0.5,fraught
-0.5,fray
-0.6,frayed
-0.8,frazzle
-0.8,frazzled
-0.8,freak
-0.6,freaked
-0.5,freaking
-0.5,freakish
-0.8,freakishly
-0.6,freakout
-0.8,freaks
-0.8,freakshow
0.5,free
0.8,freed
0.75,freedom
1,freedoms
1,freely
0.6,frees
-0.4,freeze
-0.4,freezes
-0.75,freezing
-0.5,frenetic
-0.25,frenetically
-0.5,frenzied
-0.75,frenzy
0.5,fresh
0.8,fresher
0.8,freshest
-0.5,fret
-0.5,fretful
-0.8,frets
-0.8,fretting
-0.25,friction
-0.25,frictions
0.8,friend
0.5,friendliness
0.75,friendly
0.5,friendship
0.8,friendships
-0.25,friggin
-0.25,frigging
-0.75,fright
-0.75,frighten
-0.5,frightened
-0.5,frightening
-1,frighteningly
-1,frightens
-0.5,frightful
-1,frightfully
-0.75,frigid
-0.4,frikin
-0.6,frisk
0.5,frisky
-0.5,frivolous
0.5,frolic
-0.25,frost
-0.5,frostbite
-0.5,frown
-0.8,frowned
-0.75,frowning
-0.8,frowns
-0.25,froze
-0.25,frozen
0.25,frugal
0.5,fruitful
0.25,fruition
-0.75,fruitless
-0.8,fruitlessly
0.6,fruits
-1,frustrate
-0.75,frustrated
-0.5,frustrates
-0.5,frustrating
-1,frustratingly
-1,frustration
-1,frustrations
-1,fuck
-0.8,fucked
-1,fucker
-1,fuckers
-1,fuckface
-0.8,fuckfest
-1,fuckhead
-1,fuckheads
-1,fucking
-0.6,fucks
0.25,fuels
-0.5,fugitive
-1,fugitives
0.75,fulfill
0.8,fulfilled
0.8,fulfilling
0.5,fulfillment
0.8,fulfills
-0.25,fullblown
0.4,fully
-0.25,fulminate
-0.25,fumble
-0.75,fume
-0.4,fumes
-0.5,fuming
0.75,fun
0.1,fundamental
-0.25,fundamentalism
-0.8,funeral
-0.8,funerals
-0.6,fungus
-0.25,funk
0.1,funky
0.5,funnier
0.8,funniest
0.25,funnily
0.8,funny
-1,furious
-1,furiously
-0.5,furor
-0.5,fury
-0.25,fuse
-0.25,fused
-0.25,fusing
-0.5,fuss
-0.8,fussed
-0.8,fussing
-0.75,fussy
-0.25,fusty
-1,futile
-0.25,futilely
-0.5,futility
0.25,futuristic
-0.25,gabby
-0.25,gaff
-0.5,gaffe
-0.5,gag
-0.5,gagged
1,gaiety
1,gaily
0.75,gain
0.5,gained
0.8,gainful
0.8,gainfully
0.75,gaining
0.5,gains
-0.25,gainsay
-0.25,gainsayer
0.4,galerie
-0.5,gall
0.75,gallant
0.5,gallantly
0.5,gallantry
-0.25,galling
-0.25,gallingly
-1,gallows
0.25,galore
-0.25,gamble
-0.25,gambler
-0.25,gambling
-0.8,gang
-0.6,gangly
-1,gangster
-0.25,gape
-0.5,garbage
0.6,garden
-0.5,garish
-0.4,garrison
-0.5,gash
-1,gashed
-0.8,gasp
-0.8,gasping
-0.8,gaudy
-0.8,gaunt
-0.25,gauze
-0.6,gawk
-0.25,gawky
-0.25,geekier
-0.6,geeky
-0.25,geezer
0.5,gem
0.6,gems
0.4,general
0.4,generation
0.4,generations
0.75,generosity
0.75,generous
1,generously
0.75,genial
0.5,genius
-1,genocide
1,genteel
1,gentle
1,gentleman
0.5,gentleness
0.5,gentlest
0.1,gentry
0.5,genuine
0.8,genuinely
-0.25,geriatric
0.25,gesturing
-0.5,ghastly
-0.5,ghetto
-0.6,ghost
-0.5,ghostly
-0.5,gibberish
-0.25,gibe
-0.25,giddiness
0.25,giddy
0.5,gift
0.5,gifted
0.8,gifts
0.25,gigantic
0.5,giggle
0.8,giggled
-0.25,giggler
0.8,giggles
-0.4,gimmick
-0.25,gimmicked
-0.25,gimmicking
-0.4,gimmicks
-0.4,gimmicky
-0.8,gimps
-0.25,gird
0.6,girlhood
-0.25,girly
0.25,giving
-0.4,glacial
0.75,glad
1,gladden
0.5,gladly
0.75,gladness
0.8,glamorous
0.8,glamour
-0.25,glare
-0.8,glared
-0.8,glares
-0.8,glaring
-0.8,glaringly
0.25,glassy
0.75,glee
0.5,gleeful
0.5,gleefully
-0.5,glib
-0.25,glibly
0.6,glide
0.5,glimmer
0.6,glimmered
0.6,glimmering
0.25,glinting
0.6,glisten
0.6,glistening
-0.5,glitch
-1,glitches
0.6,glitter
0.6,glittering
0.6,glitz
-0.6,gloated
-0.8,gloatingly
0.4,global
-0.75,gloom
-1,gloomy
1,glories
1,glorification
0.5,glorify
0.5,glorious
0.5,gloriously
0.75,glory
0.6,gloss
0.25,glow
-0.6,glower
0.25,glowing
0.8,glowingly
-0.75,glum
-0.5,glut
-0.8,glutted
-1,gluttony
-0.8,gnarled
-0.8,gnashing
-0.6,gnaw
-0.6,gnawing
-0.6,goad
-0.6,goading
-0.25,gobble
-0.8,goblin
-0.25,godawful
-1,goddammit
-1,goddamn
-1,goddamned
-1,godless
0.8,godlike
1,godly
0.8,godsend
0.4,godspeed
-0.25,goggly
0.5,gold
0.6,golden
-0.25,goo
0.75,good
1,goodness
0.6,goods
0.5,goodwill
-0.25,gooey
-0.25,goof
-0.25,goofy
-0.6,goon
-0.25,gophers
-0.5,gore
-0.25,gorge
0.5,gorgeous
1,gorgeously
-0.25,gorilla
-1,gory
0.1,gospel
-0.5,gossip
-0.8,gouge
-0.8,gout
0.4,govern
-0.5,government
0.75,graceful
1,gracefully
-0.6,graceless
-0.6,gracelessly
1,gracious
0.75,graciously
1,graciousness
0.5,graduation
0.8,graduations
-0.25,grainy
0.5,grand
0.6,grandchildren
0.6,granddaddy
0.6,granddaughters
0.8,grandest
0.75,grandeur
0.6,grandfathers
0.6,grandmother
0.5,grant
0.5,granted
0.8,granting
0.6,grants
-0.4,grapple
-0.4,grasping
-0.4,grated
1,grateful
1,gratefully
1,gratefulness
0.5,gratification
1,gratified
1,gratifies
0.5,gratify
1,gratifying
1,gratifyingly
0.75,gratitude
-0.5,grave
-1,gravely
-0.6,gravestones
-0.5,greasy
0.5,great
0.5,greater
0.5,greatest
0.5,greatness
-1,greed
-0.75,greedy
0.8,greet
0.8,greeted
0.5,greeting
0.5,greetings
0.8,greets
0.25,gregarious
-0.6,grenade
-0.75,grief
-1,griefs
-0.5,grievance
-1,grievances
-0.75,grieve
-1,grieved
-1,grieving
-0.5,grievous
-1,grievously
-0.75,grim
-0.5,grimace
-1,grimacing
-1,grime
-1,grimly
-0.6,grimm
-0.8,grimy
0.5,grin
-0.25,grind
-0.5,grinding
0.4,grinned
0.8,grins
-0.5,gripe
-1,gripes
-0.25,gripping
-0.75,grisly
-0.25,grist
-0.4,grit
-0.25,gritty
-0.8,grizzly
-0.8,groan
-0.8,groaned
-0.8,groggy
-0.4,grope
-0.4,groped
-0.4,groping
-1,gross
-0.8,grossly
-0.75,grotesque
-1,grotesquely
-1,grouch
-1,grouchy
0.6,groundbreaking
-0.25,grounded
-0.5,groundless
0.4,groundwork
-0.25,groupie
0.8,grow
0.8,growing
-0.5,growl
-0.6,growling
0.5,growth
-0.25,grubs
-0.75,grudge
-1,grudges
-0.5,grudging
-0.75,grudgingly
-1,gruelingly
-0.5,gruesome
-0.5,gruesomely
-0.75,gruff
-0.6,gruffly
-0.5,grumble
-0.8,grumbled
-0.8,grumpier
-0.8,grumpiest
-0.8,grumpily
-0.8,grumpish
-0.5,grumpy
-0.6,grunt
-0.6,grunted
-0.6,grunts
0.75,guarantee
-0.25,guard
0.1,guardian
0.8,guardians
0.8,guardianship
-0.25,gubernatorial
-0.25,guerilla
-0.25,guffaw
-0.25,guffawed
0.5,guidance
0.6,guide
0.6,guidebook
0.6,guiding
-0.5,guile
-1,guillotine
-1,guilt
-0.5,guiltily
0.4,guiltless
-0.75,guilty
-0.4,guise
-1,gullibility
-0.75,gullible
-0.25,gumming
1,gumption
-0.5,gun
-1,gunpoint
-0.4,gunpowder
0.6,guru
0.6,gurus
-0.1,gush
-0.25,gushes
-0.25,gushing
1,gusto
-0.4,gusty
-1,gutless
0.25,guts
0.8,gutsy
-0.4,gutter
0.25,gymnast
-0.25,gypsy
0.6,habitat
-0.5,hack
-0.6,hacked
-0.6,hacks
-1,hag
-0.5,haggard
-0.6,haggle
0.5,hail
0.5,hailed
-0.4,hairless
-0.25,hairloss
-0.1,hairy
0.8,halcyon
-1,halfhearted
-1,halfheartedly
1,hallelujah
0.6,hallmark
0.6,hallmarks
-0.6,hallucinate
-0.6,hallucinating
-0.5,hallucination
-0.4,halt
-0.4,halting
-0.5,hamper
-0.4,hampered
-0.6,handcuff
-0.8,handcuffed
-0.6,handcuffs
0.25,handedly
-0.4,handguns
-0.8,handicap
-0.8,handicapped
1,handily
-0.25,handiwork
0.6,handsdown
1,handsome
1,handsomely
0.5,handy
-0.25,hang
-0.25,hanging
-0.4,hangman
-0.25,hangnails
-0.25,hangs
-1,haphazard
-1,haphazardness
-0.5,hapless
-1,haplessness
0.5,happier
0.5,happily
0.75,happiness
0.75,happy
-0.8,harangue
-0.75,harass
-1,harassed
-1,harasses
-1,harassment
-0.25,harbinger
-0.4,harboring
-0.4,harbors
-0.25,hard
-0.6,hardball
-0.25,harden
-0.75,hardened
-0.8,hardheaded
-1,hardhearted
-0.25,hardhit
0.5,hardier
-0.25,hardline
-0.25,hardliner
-0.25,hardliners
-0.75,hardship
-0.8,hardships
1,hardworking
0.75,hardy
-1,harlot
-0.75,harm
-0.5,harmed
-0.75,harmful
-1,harming
0.8,harmless
0.25,harmlessly
1,harmonious
0.5,harmoniously
0.8,harmonize
0.5,harmony
-0.5,harms
-0.25,harpy
-0.5,harried
-0.5,harrowing
-1,harsh
-1,harsher
-1,harshest
-1,harshly
-1,harshness
0.6,harvest
-0.25,hash
-0.25,hashish
-1,hasseling
-0.5,hassle
-1,hassled
-1,hassles
-0.6,haste
-0.6,hasten
-0.4,hastily
-0.5,hasty
-0.75,hate
-0.5,hated
-0.5,hateful
-1,hatefully
-0.5,hatefulness
-1,hatemonger
-0.5,hater
-0.5,haters
-0.75,hates
-0.75,hating
-0.5,hatred
-0.8,haughtily
-0.75,haughty
-0.75,haunt
-0.75,haunted
-0.8,haunting
-0.8,haunts
0.4,haven
-1,havoc
-0.25,hawkish
-0.8,haywire
-0.5,hazard
-0.75,hazardous
-0.8,hazards
-0.25,haze
-0.4,hazily
-0.4,hazy
-0.5,headache
-0.5,headaches
-0.6,headstones
0.5,headway
0.75,heal
0.5,healing
0.5,healthful
0.75,healthy
-0.25,heaps
-0.6,hearsay
-0.5,hearse
-1,heartache
-0.25,heartbreaker
-0.75,heartbreaking
-0.25,heartbreakingly
-0.5,heartbroken
-0.8,heartburn
0.6,hearted
0.6,hearten
0.8,heartening
1,heartfelt
0.6,hearth
0.5,heartily
-0.5,heartless
0.5,heartwarming
0.25,hearty
-0.5,heathen
-0.6,heathens
-0.4,heaved
0.8,heaven
0.75,heavenly
0.8,heavens
-0.25,heavyhanded
-0.5,heavyhearted
-0.25,heck
-0.8,heckle
-0.8,heckled
-0.8,heckles
-0.6,hectic
-0.8,heedless
-0.25,hefty
-0.25,hegemony
-0.25,heighten
-0.5,heinous
-0.8,hell
-0.6,hellbent
-1,hellfire
-1,hellion
-1,hellish
0.8,helped
0.8,helper
0.75,helpful
0.5,helping
-0.75,helpless
-0.5,helplessly
-0.5,helplessness
0.6,helpmate
0.8,helps
-1,hemorrhage
-1,hemorrhoids
-0.25,henceforth
0.6,herbal
-0.5,heresy
-0.5,heretic
-0.8,heretical
0.75,hero
0.8,heroes
1,heroic
1,heroically
1,heroics
-0.5,heroin
0.5,heroine
1,heroism
0.4,heroize
0.6,heros
-0.6,hesitant
-0.4,hesitantly
-0.5,hesitate
-0.25,hesitation
0.25,heyday
-0.25,hidden
-0.25,hideaway
-0.75,hideous
-1,hideously
-1,hideousness
-0.4,hideout
0.6,highlight
-0.25,highpriced
1,highquality
1,highspirited
-0.4,hightail
-0.4,hightailed
-0.8,hijacking
1,hilarious
0.8,hilarity
-0.8,hinder
-0.8,hindering
-0.75,hindrance
0.6,hire
-0.5,hiss
-0.5,hissed
-0.5,hissing
0.4,historic
-0.25,hit
-0.6,hitting
-0.25,hoard
-0.6,hoarding
-0.8,hoarse
-0.8,hoarseness
-0.6,hoary
-1,hoax
-0.5,hobble
0.6,hobby
-0.1,hobo
-0.5,hog
-0.4,hogs
0.8,holiday
1,holiness
-0.5,hollow
-0.4,hollowness
-1,holocaust
-0.4,holstered
0.25,holy
0.5,homage
0.4,homeland
-1,homeless
-0.8,homely
-0.75,homesick
-1,homesickness
0.6,hometown
-1,homewrecker
-1,homicidal
-0.5,homicide
-0.25,homosexual
-0.25,homosexuality
0.75,honest
0.5,honesty
0.6,honey
0.8,honeymoon
1,honor
0.5,honorable
1,honored
1,honoring
-0.25,hood
-0.25,hoodlum
-0.25,hoodwink
-0.8,hooker
-0.5,hooligan
-0.8,hooligans
0.5,hope
0.75,hopeful
0.6,hopefully
1,hopefulness
-1,hopeless
-0.6,hopelessly
-0.75,hopelessness
0.6,hopes
0.6,hoping
-0.75,horde
-0.6,hordes
0.25,horizon
-0.5,horrendous
-1,horrendously
-0.75,horrible
-0.5,horribly
-0.5,horrid
-1,horrific
-0.75,horrified
-1,horrifies
-1,horrify
-0.75,horrifying
-1,horror
-1,horrors
0.6,horsepower
1,hospitable
1,hospitality
-0.25,hospitals
-0.5,hostage
0.6,hostess
-0.75,hostile
-0.5,hostilities
-0.75,hostility
-0.25,hot
-0.25,hotbeds
-0.8,hothead
-0.8,hotheaded
-0.25,hothouse
-0.25,hottest
0.6,household
-0.4,howl
-0.6,hubris
-0.5,huckster
-0.6,huffed
0.75,hug
0.8,hugs
0.5,humane
1,humanitarian
0.25,humanity
0.6,humble
0.6,humbled
0.6,humbly
-0.25,humbug
-0.25,humid
-0.5,humiliate
-0.5,humiliated
-0.5,humiliating
-0.75,humiliation
0.75,humility
0.25,humongous
0.5,humor
0.6,humorist
1,humorous
0.8,humorously
0.5,humour
0.25,hunch
-0.6,hunger
-0.6,hungrily
-0.25,hungry
-0.4,hunker
-0.25,hunting
-0.6,hurled
-0.8,hurricane
-0.25,hurried
-0.75,hurt
-0.5,hurtful
-1,hurting
-0.4,hurtled
-0.75,hurts
-0.5,hustler
0.25,hybrid
0.4,hygienic
-0.5,hype
0.1,hypnotically
-1,hypocrisy
-0.5,hypocrite
-1,hypocrites
-0.75,hypocritical
-1,hypocritically
-1,hysteria
-0.8,hysteric
-0.75,hysterical
-0.8,hysterically
-0.5,hysterics
-0.4,iceman
-0.6,iciness
-1,icky
0.25,iconographer
0.25,iconographers
0.25,iconography
1,ideal
0.6,idealism
0.6,idealize
0.6,ideally
0.6,ideals
0.25,identifying
-1,idiocies
-0.5,idiocy
-1,idiot
-1,idiotic
-1,idiotically
-0.5,idiots
-0.25,idle
-0.8,idler
-0.25,idling
0.25,idol
-0.8,idolatry
0.25,idolize
0.4,idolized
1,idyllic
-1,ignoble
-1,ignominious
-1,ignominiously
-1,ignominy
-1,ignorance
-1,ignorant
-0.75,ignore
-0.6,ignored
-0.6,ignores
-0.5,ill
-1,illadvised
-1,illconceived
-1,illdefined
-1,illdesigned
-1,illegal
-1,illegality
-0.5,illegally
-1,illegible
-0.5,illegitimate
-1,illfated
-1,illfavored
-1,illformed
-0.5,illicit
-1,illiteracy
-0.5,illiterate
-1,illmannered
-1,illnatured
-0.75,illness
-1,illnesses
-1,illogic
-0.5,illogical
-1,illogically
-0.8,illsorted
-1,illtempered
-1,illtreated
-1,illtreatment
0.5,illuminate
-0.8,illuminati
0.25,illuminating
0.25,illumination
0.6,illumine
-1,illusage
